sku_id,date,units,revenue,stockout_count,promotion_count,order_count
SKU_00008,2025-11-27,26,233.37,0,0,8
SKU_00116,2025-08-22,8,376.93,1,0,6
SKU_00112,2025-07-08,40,1448.38,0,1,13
SKU_00294,2025-04-24,118,280.65,0,0,12
SKU_00135,2024-06-30,12,33.48,1,0,7
SKU_00277,2024-12-08,35,2500.45,0,0,5
SKU_00003,2025-02-04,42,258.59,1,0,8
SKU_00131,2024-06-20,49,452.63,0,0,8
SKU_00273,2024-12-12,71,964.28,0,0,5
SKU_00139,2024-06-26,0,0,1,0,1
SKU_00008,2025-11-28,12,105.23,0,0,4
SKU_00116,2025-08-23,3,138.25,0,0,2
SKU_00112,2025-07-09,50,1824.44,1,0,14
SKU_00294,2025-04-25,173,410.71,0,1,12
SKU_00277,2024-12-09,53,3774.25,0,0,5
SKU_00003,2025-02-05,38,241.44,1,0,8
SKU_00131,2024-06-21,42,371.81,0,1,7
SKU_00273,2024-12-13,52,728,0,0,4
SKU_00139,2024-06-27,9,245.27,0,0,2
SKU_00008,2025-11-29,11,91.02,0,1,2
SKU_00021,2025-09-01,1,14.55,1,0,2
SKU_00116,2025-08-24,2,94.43,1,0,2
SKU_00290,2025-04-30,31,739.86,0,0,7
SKU_00294,2025-04-26,117,275.79,0,1,12
SKU_00003,2025-02-06,36,222.28,0,1,8
SKU_00131,2024-06-22,27,244.19,0,0,7
SKU_00273,2024-12-14,17,228.03,0,0,4
SKU_00139,2024-06-28,10,274.07,0,0,3
SKU_00007,2025-03-20,3,10.84,0,0,3
SKU_00021,2025-09-02,7,100.78,0,0,2
SKU_00116,2025-08-25,14,667.66,1,0,3
SKU_00294,2025-04-27,143,330.25,0,0,12
SKU_00098,2025-01-10,39,1631.33,0,0,8
SKU_00048,2024-08-20,11,69.37,0,0,5
SKU_00003,2025-02-07,28,172.1,1,0,7
SKU_00044,2024-08-10,25,505.6,1,0,8
SKU_00131,2024-06-23,37,336.05,0,0,7
SKU_00273,2024-12-15,6,78.54,0,0,2
SKU_00139,2024-06-29,8,222.46,1,0,4
SKU_00007,2025-03-21,5,17.97,0,0,2
SKU_00021,2025-09-03,13,187.92,0,0,3
SKU_00112,2025-08-30,28,1006.5,1,1,9
SKU_00116,2025-08-26,1,47.38,0,0,1
SKU_00294,2025-04-28,143,338.08,1,0,12
SKU_00098,2025-01-11,34,1429.82,1,0,9
SKU_00048,2024-08-21,9,54.95,1,1,4
SKU_00003,2025-02-08,30,181.32,0,1,8
SKU_00044,2024-08-11,11,229.12,1,0,7
SKU_00131,2024-06-24,58,541.34,0,1,8
SKU_00273,2024-12-16,42,568.08,0,0,5
SKU_00007,2025-03-22,8,29.77,0,0,2
SKU_00021,2025-09-04,4,57.78,0,0,1
SKU_00112,2025-08-31,35,1270.13,0,0,11
SKU_00116,2025-08-27,7,328.17,0,0,4
SKU_00257,2025-06-10,13,121.71,1,0,4
SKU_00294,2025-04-29,134,315.27,1,0,12
SKU_00098,2025-01-12,32,1348.59,0,0,9
SKU_00048,2024-08-22,6,37.66,0,0,3
SKU_00003,2025-02-09,28,172.79,0,1,8
SKU_00044,2024-08-12,26,524.69,0,2,9
SKU_00131,2024-06-25,31,280.7,0,0,8
SKU_00273,2024-12-17,72,988.89,0,0,4
SKU_00007,2025-03-23,5,18.08,0,0,2
SKU_00021,2025-09-05,5,72.66,2,0,5
SKU_00116,2025-08-28,11,492.68,0,0,2
SKU_00257,2025-06-11,20,181.2,0,0,4
SKU_00253,2025-06-01,23,404.99,0,0,10
SKU_00098,2025-01-13,38,1620.06,1,0,9
SKU_00048,2024-08-23,13,80.59,0,0,4
SKU_00044,2024-08-13,28,590.56,1,0,7
SKU_00131,2024-06-26,48,433.91,0,0,8
SKU_00273,2024-12-18,24,339.67,0,0,4
SKU_00007,2025-03-24,7,24.65,0,0,2
SKU_00021,2025-09-06,11,166.01,0,0,2
SKU_00116,2025-08-29,11,507.73,0,0,3
SKU_00257,2025-06-12,9,84.87,0,0,2
SKU_00253,2025-06-02,40,726.57,0,0,11
SKU_00098,2025-01-14,60,2521.57,0,0,8
SKU_00048,2024-08-24,10,60.66,0,1,5
SKU_00044,2024-08-14,22,444.12,0,2,8
SKU_00131,2024-06-27,38,341.28,0,0,8
SKU_00273,2024-12-19,7,95.98,1,0,2
SKU_00007,2025-03-25,3,10.96,1,0,2
SKU_00257,2025-06-13,11,98.27,1,0,4
SKU_00253,2025-06-03,43,772.51,1,0,11
SKU_00098,2025-01-15,65,2718.52,1,0,9
SKU_00048,2024-08-25,11,65.73,0,1,5
SKU_00003,2025-03-30,28,170.34,0,2,8
SKU_00044,2024-08-15,13,268.81,1,0,7
SKU_00131,2024-06-28,38,342.35,1,1,8
SKU_00007,2025-03-26,8,28.71,0,0,4
SKU_00021,2025-09-08,5,74.69,0,0,2
SKU_00257,2025-06-14,0,0,1,0,1
SKU_00253,2025-06-04,36,646.61,0,2,10
SKU_00003,2025-03-31,42,261.5,0,0,8
SKU_00098,2025-01-16,57,2396.85,0,0,8
SKU_00040,2024-08-20,5,1076.24,0,0,2
SKU_00048,2024-08-26,11,69.64,0,0,3
SKU_00094,2025-01-20,58,406.03,0,0,9
SKU_00148,2025-01-10,3,27.77,0,0,1
SKU_00044,2024-08-16,17,348.95,0,0,6
SKU_00131,2024-06-29,19,171.28,1,0,8
SKU_00007,2025-03-27,2,7.52,0,0,1
SKU_00054,2025-11-01,62,3013.82,1,0,11
SKU_00021,2025-09-09,4,58.13,0,0,4
SKU_00257,2025-06-15,7,62.54,0,0,3
SKU_00253,2025-06-05,38,685.71,0,1,9
SKU_00098,2025-01-17,54,2314.38,0,0,9
SKU_00040,2024-08-21,1,229.66,0,0,1
SKU_00048,2024-08-27,9,54.63,0,0,4
SKU_00094,2025-01-21,62,444.32,1,0,9
SKU_00148,2025-01-11,6,57.07,0,0,2
SKU_00044,2024-08-17,18,370.49,0,1,7
SKU_00007,2025-03-28,2,7.12,0,0,2
SKU_00144,2025-01-01,2,86.15,0,0,1
SKU_00054,2025-11-02,32,1511.08,0,0,7
SKU_00257,2025-06-16,5,47.8,1,0,2
SKU_00253,2025-06-06,35,638.15,0,0,10
SKU_00098,2025-01-18,45,1899.17,0,1,9
SKU_00040,2024-08-22,5,1141.48,0,0,2
SKU_00048,2024-08-28,11,68.12,0,0,6
SKU_00185,2024-06-01,43,511.46,1,0,11
SKU_00094,2025-01-22,59,401.9,1,0,10
SKU_00148,2025-01-12,0,0,1,0,1
SKU_00044,2024-08-18,6,125.22,0,0,4
SKU_00007,2025-03-29,3,10.34,0,0,1
SKU_00144,2025-01-02,6,259.22,0,0,4
SKU_00054,2025-11-03,95,4657.28,1,0,9
SKU_00145,2025-10-30,27,2576.66,0,0,5
SKU_00257,2025-06-17,12,110.8,0,0,4
SKU_00253,2025-06-07,26,472.91,2,1,11
SKU_00098,2025-01-19,47,1984.45,1,0,9
SKU_00040,2024-08-23,7,1529.05,0,0,2
SKU_00048,2024-08-29,11,63.8,0,1,4
SKU_00185,2024-06-02,36,429.52,0,0,8
SKU_00094,2025-01-23,63,422.87,0,1,10
SKU_00148,2025-01-13,7,64.53,0,0,2
SKU_00044,2024-08-19,21,428.94,0,0,10
SKU_00144,2025-01-03,50,2078.7,0,0,4
SKU_00054,2025-11-04,47,2288.29,1,1,4
SKU_00145,2025-10-31,34,3309.46,1,0,6
SKU_00257,2025-06-18,5,45.04,0,1,2
SKU_00253,2025-06-08,28,510.13,0,0,9
SKU_00040,2024-08-24,5,1100.51,0,0,2
SKU_00185,2024-06-03,67,806.23,0,0,12
SKU_00094,2025-01-24,41,281.36,0,0,9
SKU_00148,2025-01-14,4,37.28,0,0,1
SKU_00144,2025-01-04,29,1239.11,0,0,5
SKU_00054,2025-11-05,53,2505.23,0,1,7
SKU_00257,2025-06-19,15,136.21,0,0,5
SKU_00253,2025-06-09,44,812.32,0,0,9
SKU_00185,2024-06-04,62,743.42,1,0,8
SKU_00094,2025-01-25,49,338.17,0,0,10
SKU_00148,2025-01-15,2,18.93,0,0,1
SKU_00144,2025-01-05,3,121.55,0,0,1
SKU_00050,2025-11-10,68,576.79,0,1,10
SKU_00054,2025-11-06,65,3127.01,1,0,9
SKU_00162,2025-08-01,31,294.57,1,1,7
SKU_00185,2024-06-05,59,704.93,1,1,12
SKU_00140,2025-01-10,215,1928.23,1,0,10
SKU_00094,2025-01-26,84,532.76,0,1,9
SKU_00148,2025-01-16,8,76.82,1,0,3
SKU_00090,2025-01-30,93,11859.5,1,0,10
SKU_00144,2025-01-06,9,380.29,0,0,2
SKU_00050,2025-11-11,49,421.53,0,0,9
SKU_00054,2025-11-07,106,5232.55,0,0,7
SKU_00162,2025-08-02,19,188.63,0,0,5
SKU_00040,2024-08-27,3,668.33,0,0,2
SKU_00185,2024-06-06,56,667.5,1,0,11
SKU_00140,2025-01-11,154,1387.66,0,0,10
SKU_00094,2025-01-27,65,446.69,0,0,10
SKU_00148,2025-01-17,5,48.6,0,0,3
SKU_00189,2024-07-20,15,229.12,0,0,6
SKU_00090,2025-01-31,87,11262,0,0,10
SKU_00144,2025-01-07,18,769.31,0,0,3
SKU_00050,2025-11-12,48,403.17,1,0,9
SKU_00054,2025-11-08,26,1248.04,0,0,4
SKU_00162,2025-08-03,14,134.22,0,0,7
SKU_00040,2024-08-28,19,4044.23,0,0,2
SKU_00077,2024-10-30,25,39.67,0,0,4
SKU_00185,2024-06-07,69,812.69,0,0,11
SKU_00140,2025-01-12,138,1246.26,1,0,10
SKU_00094,2025-01-28,62,435.54,0,1,9
SKU_00148,2025-01-18,3,28.63,0,0,3
SKU_00189,2024-07-21,19,284.21,3,0,8
SKU_00127,2024-10-10,66,2082.02,0,0,11
SKU_00144,2025-01-08,25,1061.64,0,0,3
SKU_00050,2025-11-13,62,538.44,0,0,10
SKU_00054,2025-11-09,45,2169.09,0,0,8
SKU_00162,2025-08-04,36,342.73,0,0,7
SKU_00040,2024-08-29,20,4513.67,0,0,3
SKU_00077,2024-10-31,16,24.87,0,0,4
SKU_00185,2024-06-08,47,573.96,1,0,9
SKU_00140,2025-01-13,181,1639.12,0,0,10
SKU_00094,2025-01-29,84,603.48,0,1,10
SKU_00189,2024-07-22,29,435.63,2,0,9
SKU_00127,2024-10-11,70,2215.51,0,0,11
SKU_00144,2025-01-09,7,304.68,0,0,3
SKU_00050,2025-11-14,42,356.54,0,0,10
SKU_00162,2025-08-05,39,373.47,0,0,6
SKU_00185,2024-06-09,50,604.33,0,0,11
SKU_00053,2025-03-01,55,5332.1,0,0,12
SKU_00140,2025-01-14,151,1367.48,0,0,10
SKU_00189,2024-07-23,28,400.12,0,1,8
SKU_00127,2024-10-12,43,1381.71,0,0,11
SKU_00050,2025-11-15,43,366.32,1,0,10
SKU_00162,2025-08-06,34,328.51,0,0,7
SKU_00053,2025-03-02,46,4314.72,0,0,11
SKU_00140,2025-01-15,165,1531.76,1,0,10
SKU_00189,2024-07-24,31,460.74,0,1,9
SKU_00127,2024-10-13,38,1242.84,0,0,11
SKU_00050,2025-11-16,29,248.29,1,1,10
SKU_00162,2025-08-07,44,426.74,0,0,6
SKU_00212,2025-08-01,15,82.74,0,0,6
SKU_00053,2025-03-03,74,6977.06,1,2,12
SKU_00140,2025-01-16,208,1888.7,0,0,10
SKU_00189,2024-07-25,36,514.47,1,2,9
SKU_00127,2024-10-14,71,2250.28,0,0,10
SKU_00050,2025-11-17,65,538.41,0,1,10
SKU_00199,2025-10-10,34,1013.61,1,0,10
SKU_00162,2025-08-08,23,226.04,1,0,7
SKU_00212,2025-08-02,10,55.72,0,0,2
SKU_00185,2024-07-30,53,639.36,1,0,9
SKU_00239,2024-07-20,52,3647.52,1,0,8
SKU_00053,2025-03-04,52,4843.15,1,0,11
SKU_00140,2025-01-17,180,1664.1,0,0,10
SKU_00235,2024-07-10,15,668.11,1,0,4
SKU_00189,2024-07-26,32,479.62,1,0,9
SKU_00127,2024-10-15,60,1906.65,1,0,11
SKU_00050,2025-11-18,43,366.21,0,1,8
SKU_00199,2025-10-11,14,420.21,0,0,6
SKU_00195,2025-10-01,72,6927.48,0,0,12
SKU_00162,2025-08-09,23,227.85,0,0,5
SKU_00212,2025-08-03,8,45.01,1,0,4
SKU_00185,2024-07-31,69,825.75,0,1,11
SKU_00239,2024-07-21,76,5257.85,0,0,7
SKU_00123,2024-10-20,17,1514.05,0,0,5
SKU_00053,2025-03-05,94,9094.77,1,0,11
SKU_00140,2025-01-18,122,1110.56,0,0,10
SKU_00235,2024-07-11,12,527.39,0,0,3
SKU_00189,2024-07-27,22,333.26,0,0,9
SKU_00127,2024-10-16,60,1919.93,0,1,10
SKU_00050,2025-11-19,38,316.5,0,1,10
SKU_00199,2025-10-12,25,732.39,0,1,7
SKU_00195,2025-10-02,78,7326.09,0,0,12
SKU_00212,2025-08-04,11,56.39,0,1,3
SKU_00057,2025-04-20,34,180.8,0,0,8
SKU_00239,2024-07-22,85,5870.58,0,1,8
SKU_00123,2024-10-21,34,2954.71,0,0,8
SKU_00053,2025-03-06,70,6703.92,0,0,10
SKU_00140,2025-01-19,107,969.26,1,0,10
SKU_00235,2024-07-12,26,1128.69,0,0,3
SKU_00189,2024-07-28,30,444.59,0,0,9
SKU_00127,2024-10-17,68,2159.87,1,0,11
SKU_00199,2025-10-13,33,995.82,0,0,10
SKU_00195,2025-10-03,71,6749.81,2,0,11
SKU_00212,2025-08-05,40,217.17,2,1,8
SKU_00057,2025-04-21,31,156.23,1,0,9
SKU_00239,2024-07-23,99,6978.03,0,0,8
SKU_00123,2024-10-22,22,1865.85,0,0,6
SKU_00053,2025-03-07,96,8265.19,0,2,11
SKU_00235,2024-07-13,61,2662.52,0,0,4
SKU_00189,2024-07-29,36,543.47,0,0,9
SKU_00127,2024-10-18,83,2611.61,1,0,10
SKU_00098,2024-09-20,53,2211.89,1,0,9
SKU_00199,2025-10-14,35,1029.88,2,1,10
SKU_00195,2025-10-04,65,5956.38,1,1,12
SKU_00162,2025-09-30,33,324.72,1,0,7
SKU_00216,2025-09-20,58,6094.41,0,0,10
SKU_00212,2025-08-06,15,83.65,2,0,6
SKU_00057,2025-04-22,49,252.59,1,0,10
SKU_00239,2024-07-24,70,4983.42,1,0,8
SKU_00123,2024-10-23,16,1370.88,1,0,7
SKU_00053,2025-03-08,45,4270.78,0,0,11
SKU_00148,2024-09-01,6,58.91,0,0,3
SKU_00235,2024-07-14,36,1606.82,0,0,3
SKU_00127,2024-10-19,51,1620.39,1,1,11
SKU_00098,2024-09-21,31,1309.94,0,0,7
SKU_00036,2024-12-10,27,806.22,0,0,10
SKU_00199,2025-10-15,44,1282.16,0,1,10
SKU_00195,2025-10-05,54,5058.95,1,0,12
SKU_00216,2025-09-21,39,4019.71,1,0,12
SKU_00212,2025-08-07,41,226.25,0,1,5
SKU_00057,2025-04-23,54,273.34,1,1,9
SKU_00239,2024-07-25,55,3935.75,1,0,8
SKU_00123,2024-10-24,29,2491.24,1,0,9
SKU_00053,2025-03-09,52,5038.53,1,0,9
SKU_00148,2024-09-02,7,66.57,0,0,1
SKU_00235,2024-07-15,73,3227.23,0,0,6
SKU_00098,2024-09-22,49,2051.49,0,1,9
SKU_00036,2024-12-11,29,879.08,1,1,11
SKU_00199,2025-10-16,42,1273.98,0,0,10
SKU_00191,2025-10-10,78,9567.7,0,0,9
SKU_00195,2025-10-06,71,6795.33,2,0,11
SKU_00216,2025-09-22,62,6481.03,1,0,11
SKU_00212,2025-08-08,4,22.89,0,0,2
SKU_00057,2025-04-24,46,240.98,1,0,10
SKU_00239,2024-07-26,70,4974.03,0,0,8
SKU_00123,2024-10-25,23,1958.45,1,1,6
SKU_00148,2024-09-03,4,37.91,0,0,2
SKU_00235,2024-07-16,28,1230.61,2,0,5
SKU_00098,2024-09-23,68,2938.23,0,0,8
SKU_00036,2024-12-12,21,630.53,1,1,10
SKU_00231,2024-07-20,122,665.6,0,0,12
SKU_00199,2025-10-17,17,520.25,1,0,8
SKU_00191,2025-10-11,50,6192.01,0,0,9
SKU_00195,2025-10-07,97,9213.4,0,1,10
SKU_00245,2025-10-01,40,3417.56,0,0,3
SKU_00216,2025-09-23,57,6054.26,0,0,12
SKU_00212,2025-08-09,9,45.71,1,1,2
SKU_00057,2025-04-25,39,200.13,0,0,9
SKU_00239,2024-07-27,62,4511.31,0,0,8
SKU_00123,2024-10-26,16,1425.55,0,0,3
SKU_00148,2024-09-04,3,28.21,0,0,1
SKU_00235,2024-07-17,34,1463.81,0,0,3
SKU_00098,2024-09-24,44,1837.18,2,0,9
SKU_00036,2024-12-13,24,732.76,0,0,8
SKU_00231,2024-07-21,91,499,1,0,14
SKU_00199,2025-10-18,23,682.41,0,0,9
SKU_00191,2025-10-12,74,8959.34,0,0,9
SKU_00195,2025-10-08,54,5110.42,1,0,12
SKU_00245,2025-10-02,1,88.14,0,0,1
SKU_00216,2025-09-24,74,7774.73,0,1,12
SKU_00053,2025-04-30,53,4885.17,1,1,11
SKU_00057,2025-04-26,19,98.34,0,0,7
SKU_00107,2025-04-20,15,529.22,0,0,6
SKU_00239,2024-07-28,69,4959.15,0,0,8
SKU_00123,2024-10-27,12,1056.99,2,0,6
SKU_00148,2024-09-05,9,83.2,0,0,2
SKU_00235,2024-07-18,60,2607.95,1,0,5
SKU_00098,2024-09-25,60,2518.41,0,0,9
SKU_00036,2024-12-14,15,443.5,0,0,8
SKU_00231,2024-07-22,219,1187.38,1,1,14
SKU_00199,2025-10-19,23,691.88,0,0,9
SKU_00191,2025-10-13,65,8140.56,0,0,8
SKU_00195,2025-10-09,76,7144.94,0,0,12
SKU_00245,2025-10-03,23,2099.21,0,0,4
SKU_00216,2025-09-25,77,8261.78,1,0,12
SKU_00057,2025-04-27,27,137.85,0,1,10
SKU_00107,2025-04-21,20,708.3,1,0,8
SKU_00239,2024-07-29,91,6406.3,0,0,8
SKU_00123,2024-10-28,13,1145.87,1,0,6
SKU_00198,2025-02-10,59,521.49,1,1,7
SKU_00094,2024-09-30,17,119.57,1,0,7
SKU_00148,2024-09-06,4,37.27,0,0,2
SKU_00235,2024-07-19,85,3768.31,0,0,6
SKU_00090,2024-09-20,126,16025.8,0,0,10
SKU_00144,2024-09-10,16,707.31,0,0,2
SKU_00098,2024-09-26,76,3203.42,0,1,9
SKU_00036,2024-12-15,21,631.57,0,1,10
SKU_00231,2024-07-23,149,819.08,0,0,14
SKU_00191,2025-10-14,81,10029.5,0,0,9
SKU_00245,2025-10-04,12,1101.71,0,0,3
SKU_00212,2025-09-30,11,61.5,0,0,3
SKU_00216,2025-09-26,67,6971.56,2,2,12
SKU_00057,2025-04-28,40,206.14,1,0,10
SKU_00107,2025-04-22,20,723.74,0,0,8
SKU_00123,2024-10-29,23,1942.34,1,2,8
SKU_00198,2025-02-11,32,291.08,0,0,7
SKU_00148,2024-09-07,6,57.08,0,0,2
SKU_00032,2024-12-20,19,82.5,0,1,8
SKU_00090,2024-09-21,63,8177.8,1,0,10
SKU_00144,2024-09-11,50,2096.34,2,0,6
SKU_00098,2024-09-27,72,3051.91,1,0,9
SKU_00036,2024-12-16,19,572.71,0,0,9
SKU_00231,2024-07-24,146,801.97,0,1,14
SKU_00191,2025-10-15,90,11334.9,0,0,9
SKU_00245,2025-10-05,15,1337.7,0,0,3
SKU_00216,2025-09-27,38,4033.04,0,0,11
SKU_00057,2025-04-29,45,228.15,0,0,9
SKU_00107,2025-04-23,14,487.2,0,0,8
SKU_00198,2025-02-12,33,311.27,0,0,7
SKU_00148,2024-09-08,2,20.05,0,0,1
SKU_00032,2024-12-21,7,29.62,0,0,5
SKU_00090,2024-09-22,57,7397.49,2,0,10
SKU_00144,2024-09-12,1,43.91,0,0,1
SKU_00098,2024-09-28,45,1933.62,2,1,9
SKU_00036,2024-12-17,17,512,1,0,9
SKU_00231,2024-07-25,174,958.97,1,0,14
SKU_00249,2025-11-20,13,100.81,0,0,3
SKU_00191,2025-10-16,141,17755.9,0,1,9
SKU_00241,2025-10-10,7,170.02,0,0,5
SKU_00245,2025-10-06,55,4885.6,1,1,6
SKU_00216,2025-09-28,38,4020.16,0,0,12
SKU_00107,2025-04-24,13,456.38,1,0,6
SKU_00198,2025-02-13,54,506.29,0,0,5
SKU_00148,2024-09-09,9,85.33,0,0,3
SKU_00032,2024-12-22,9,39.11,0,0,6
SKU_00090,2024-09-23,113,14542.7,0,0,10
SKU_00144,2024-09-13,20,811.22,0,0,2
SKU_00098,2024-09-29,24,1009.45,1,1,9
SKU_00036,2024-12-18,23,696.7,1,0,10
SKU_00231,2024-07-26,130,715.23,3,0,14
SKU_00191,2025-10-17,69,8654.71,2,0,9
SKU_00241,2025-10-11,7,166.42,0,1,6
SKU_00245,2025-10-07,61,5354.39,0,0,6
SKU_00216,2025-09-29,47,4916.22,0,0,11
SKU_00107,2025-04-25,11,391.44,1,0,7
SKU_00198,2025-02-14,45,425.35,0,0,7
SKU_00032,2024-12-23,8,34.1,0,0,5
SKU_00090,2024-09-24,125,16422.5,0,0,10
SKU_00144,2024-09-14,5,213.66,0,0,3
SKU_00036,2024-12-19,17,513.55,0,0,8
SKU_00231,2024-07-27,117,662.26,0,0,13
SKU_00249,2025-11-22,3,23.49,1,0,2
SKU_00191,2025-10-18,50,6214.34,0,0,9
SKU_00241,2025-10-12,1,24.18,0,0,1
SKU_00103,2025-04-30,19,84.94,0,0,7
SKU_00107,2025-04-26,3,105.96,0,0,3
SKU_00198,2025-02-15,29,274.19,2,0,5
SKU_00032,2024-12-24,13,56.02,0,0,7
SKU_00090,2024-09-25,114,14428.8,1,0,10
SKU_00144,2024-09-15,14,589.23,0,0,2
SKU_00231,2024-07-28,104,552.72,1,2,14
SKU_00249,2025-11-23,7,55.92,0,0,3
SKU_00191,2025-10-19,89,10463.3,0,1,9
SKU_00241,2025-10-13,6,144.45,0,0,5
SKU_00245,2025-10-09,37,3303.4,0,0,3
SKU_00107,2025-04-27,8,281.76,0,0,4
SKU_00190,2025-02-10,165,6206.91,1,2,17
SKU_00198,2025-02-16,49,412.25,1,1,7
SKU_00140,2024-09-20,56,524.96,1,0,9
SKU_00032,2024-12-25,22,95.57,0,1,9
SKU_00194,2025-02-20,61,2391.2,0,0,10
SKU_00090,2024-09-26,134,16928.7,0,1,10
SKU_00144,2024-09-16,42,1806.01,0,0,5
SKU_00231,2024-07-29,146,780.6,1,1,14
SKU_00249,2025-11-24,9,70.49,0,0,2
SKU_00241,2025-10-14,2,49.18,0,0,2
SKU_00107,2025-04-28,12,433.03,0,0,5
SKU_00190,2025-02-11,124,4669.85,2,1,16
SKU_00244,2025-02-01,10,415.69,0,0,2
SKU_00198,2025-02-17,42,399.51,1,0,7
SKU_00140,2024-09-21,32,288.8,1,0,8
SKU_00032,2024-12-26,9,38.32,1,0,6
SKU_00194,2025-02-21,74,2902.1,0,1,10
SKU_00090,2024-09-27,106,13556.6,0,0,11
SKU_00144,2024-09-17,39,1616.55,0,0,3
SKU_00249,2025-11-25,5,41.42,0,0,2
SKU_00241,2025-10-15,6,151.08,0,0,4
SKU_00016,2025-06-20,29,76.41,0,0,2
SKU_00012,2025-06-10,72,661.62,0,0,9
SKU_00107,2025-04-29,12,415.3,0,1,7
SKU_00190,2025-02-12,129,4737.58,2,0,17
SKU_00244,2025-02-02,19,806,0,0,2
SKU_00198,2025-02-18,37,347.93,0,0,7
SKU_00140,2024-09-22,41,371.17,0,1,9
SKU_00177,2024-11-10,16,287.59,0,1,6
SKU_00032,2024-12-27,13,55.45,0,0,8
SKU_00194,2025-02-22,64,2531.86,0,1,7
SKU_00090,2024-09-28,60,7847.16,1,0,11
SKU_00144,2024-09-18,5,207.62,0,0,2
SKU_00249,2025-11-26,2,16.64,0,0,1
SKU_00241,2025-10-16,11,269.92,0,0,6
SKU_00016,2025-06-21,3,7.37,0,0,2
SKU_00012,2025-06-11,69,634.77,1,1,9
SKU_00190,2025-02-13,114,4195.24,1,1,16
SKU_00244,2025-02-03,32,1284.94,2,0,3
SKU_00198,2025-02-19,45,425.85,0,0,7
SKU_00140,2024-09-23,64,576.74,0,0,9
SKU_00177,2024-11-11,17,304.78,0,0,8
SKU_00032,2024-12-28,11,47.3,0,0,5
SKU_00194,2025-02-23,58,2319.73,1,0,8
SKU_00090,2024-09-29,78,10095.2,0,1,8
SKU_00144,2024-09-19,32,1338.36,0,0,3
SKU_00249,2025-11-27,4,33.12,0,0,3
SKU_00241,2025-10-17,7,171.3,0,0,5
SKU_00016,2025-06-22,9,22.74,0,0,4
SKU_00012,2025-06-12,70,655.1,1,0,9
SKU_00190,2025-02-14,139,5168.09,0,0,17
SKU_00244,2025-02-04,24,984.02,0,0,2
SKU_00140,2024-09-24,51,465.37,0,1,9
SKU_00177,2024-11-12,19,336.31,0,0,7
SKU_00032,2024-12-29,19,79.14,0,1,9
SKU_00194,2025-02-24,85,3371.9,0,0,10
SKU_00249,2025-11-28,11,84.43,0,0,2
SKU_00241,2025-10-18,4,98.96,0,0,3
SKU_00016,2025-06-23,12,30.97,0,0,2
SKU_00012,2025-06-13,148,1378.78,0,0,10
SKU_00190,2025-02-15,76,2771.17,0,1,16
SKU_00244,2025-02-05,24,960.58,0,0,2
SKU_00140,2024-09-25,42,378.8,1,0,9
SKU_00177,2024-11-13,22,390.02,2,0,9
SKU_00194,2025-02-25,71,2888.1,0,0,10
SKU_00249,2025-11-29,1,8.03,0,0,1
SKU_00241,2025-10-19,2,49.29,0,0,2
SKU_00262,2025-09-01,39,73.46,1,0,7
SKU_00016,2025-06-24,10,25.73,0,0,4
SKU_00012,2025-06-14,33,309.75,1,0,9
SKU_00190,2025-02-16,77,2824.11,0,0,17
SKU_00244,2025-02-06,56,2350.43,0,0,5
SKU_00140,2024-09-26,43,401.86,0,0,9
SKU_00177,2024-11-14,19,350.19,0,0,6
SKU_00248,2025-03-20,14,41.95,1,1,5
SKU_00240,2025-02-10,35,1699.08,0,0,2
SKU_00194,2025-02-26,96,3819.07,1,0,10
SKU_00262,2025-09-02,42,80.27,0,0,7
SKU_00016,2025-06-25,11,29.05,0,0,3
SKU_00012,2025-06-15,34,310.58,3,1,10
SKU_00190,2025-02-17,137,5009.19,0,0,17
SKU_00244,2025-02-07,10,416.41,0,0,1
SKU_00285,2024-08-10,32,224.95,2,0,12
SKU_00140,2024-09-27,41,385.34,0,0,8
SKU_00177,2024-11-15,18,323.25,2,0,9
SKU_00248,2025-03-21,15,46.3,1,0,5
SKU_00240,2025-02-11,12,575.66,0,1,2
SKU_00194,2025-02-27,51,2015.54,0,0,9
SKU_00289,2024-08-20,17,380.39,0,0,5
SKU_00262,2025-09-03,51,95.06,0,1,7
SKU_00016,2025-06-26,3,7.57,0,0,1
SKU_00012,2025-06-16,80,734.83,0,0,10
SKU_00190,2025-02-18,140,5083.52,2,1,16
SKU_00244,2025-02-08,12,499.51,0,0,2
SKU_00285,2024-08-11,73,515.54,0,1,13
SKU_00140,2024-09-28,31,290.05,0,0,9
SKU_00177,2024-11-16,18,328.31,0,0,8
SKU_00248,2025-03-22,13,39.29,0,0,4
SKU_00240,2025-02-12,47,2181.87,0,1,4
SKU_00194,2025-02-28,79,3150.94,0,0,10
SKU_00289,2024-08-21,7,155.5,0,0,5
SKU_00173,2024-11-20,170,1736.4,1,0,12
SKU_00227,2024-11-10,6,292.15,0,1,4
SKU_00262,2025-09-04,65,122.93,0,1,7
SKU_00016,2025-06-27,11,28.7,0,0,5
SKU_00012,2025-06-17,56,523.03,0,0,9
SKU_00190,2025-02-19,76,2848.22,1,0,17
SKU_00244,2025-02-09,24,994.57,0,0,3
SKU_00285,2024-08-12,94,668.51,0,1,14
SKU_00140,2024-09-29,37,332.49,1,2,9
SKU_00177,2024-11-17,16,281.37,1,1,7
