inventory_id,warehouse_id,bin_id,sku_id,batch_id,manufacture_date,expiry_date,received_date,quantity_available,quantity_reserved,quality_status,days_to_expiry
INV_0006873,WH_001,WH_001_AMBIENT_059,SKU_00155,BATCH_0006873,2026-02-12,2027-05-12,2026-02-16,69,0,good,350
INV_0006874,WH_002,WH_002_AMBIENT_181,SKU_00290,BATCH_0006874,2026-01-08,2027-05-28,2026-01-21,5,0,good,366
INV_0006875,WH_002,WH_002_FROZEN_021,SKU_00032,BATCH_0006875,2026-04-28,2027-01-08,2026-05-09,145,0,good,226
INV_0006876,WH_002,WH_002_AMBIENT_017,SKU_00052,BATCH_0006876,2025-06-06,2028-02-22,2025-06-11,9,0,good,636
INV_0006877,WH_003,WH_003_AMBIENT_081,SKU_00274,BATCH_0006877,2025-09-29,2026-09-29,2025-09-30,16,0,good,125
INV_0006878,WH_001,WH_001_COOL_048,SKU_00184,BATCH_0006878,2025-01-26,2026-10-07,2025-02-06,25,0,good,133
INV_0006879,WH_003,WH_003_COLD_116,SKU_00228,BATCH_0006879,2026-05-04,2027-03-01,2026-05-15,47,0,good,278
INV_0006880,WH_002,WH_002_COOL_099,SKU_00060,BATCH_0006880,2025-05-21,2027-05-21,2025-05-23,6,0,good,359
INV_0006881,WH_002,WH_002_COLD_104,SKU_00149,BATCH_0006881,2026-03-21,2026-08-13,2026-03-25,17,0,good,78
INV_0006882,WH_003,WH_003_COOL_161,SKU_00021,BATCH_0006882,2026-01-15,2026-11-03,2026-01-22,2,0,good,160
INV_0006883,WH_002,WH_002_AMBIENT_085,SKU_00178,BATCH_0006883,2024-11-16,2026-09-04,2024-11-18,48,20,good,100
INV_0006884,WH_002,WH_002_COOL_158,SKU_00089,BATCH_0006884,2025-12-05,2027-03-05,2025-12-16,59,11,good,282
INV_0006885,WH_001,WH_001_AMBIENT_093,SKU_00115,BATCH_0006885,2025-08-11,2027-06-07,2025-08-13,12,0,good,376
INV_0006886,WH_001,WH_001_AMBIENT_084,SKU_00292,BATCH_0006886,2025-03-11,2026-07-31,2025-03-13,10,0,good,65
INV_0006887,WH_002,WH_002_AMBIENT_097,SKU_00198,BATCH_0006887,2026-03-02,2027-05-04,2026-03-06,29,2,good,342
INV_0006888,WH_002,WH_002_COLD_199,SKU_00040,BATCH_0006888,2026-02-25,2026-07-12,2026-02-28,8,0,good,46
INV_0006889,WH_002,WH_002_AMBIENT_007,SKU_00214,BATCH_0006889,2025-07-27,2027-10-29,2025-08-07,8,0,good,520
INV_0006890,WH_001,WH_001_COLD_072,SKU_00045,BATCH_0006890,2026-03-13,2027-03-13,2026-03-22,17,0,good,290
INV_0006891,WH_003,WH_003_FROZEN_199,SKU_00189,BATCH_0006891,2025-12-21,2027-12-21,2025-12-25,2,0,good,573
INV_0006892,WH_003,WH_003_FROZEN_099,SKU_00284,BATCH_0006892,2025-04-24,2027-04-24,2025-04-28,32,0,good,332
INV_0006893,WH_003,WH_003_COOL_091,SKU_00064,BATCH_0006893,2024-09-07,2026-09-07,2024-09-20,7,2,good,103
INV_0006894,WH_003,WH_003_AMBIENT_034,SKU_00233,BATCH_0006894,2025-12-18,2027-07-30,2025-12-27,20,0,good,429
INV_0006895,WH_002,WH_002_COOL_138,SKU_00142,BATCH_0006895,2025-07-28,2026-11-14,2025-07-30,11,0,good,171
INV_0006896,WH_003,WH_003_AMBIENT_074,SKU_00107,BATCH_0006896,2025-09-05,2026-09-05,2025-09-18,226,0,good,101
INV_0006897,WH_001,WH_001_AMBIENT_069,SKU_00057,BATCH_0006897,2026-05-24,2028-11-05,2026-05-26,12,0,good,893
INV_0006898,WH_001,WH_001_COLD_008,SKU_00237,BATCH_0006898,2025-07-27,2026-07-27,2025-08-03,8,0,good,61
INV_0006899,WH_003,WH_003_AMBIENT_140,SKU_00094,BATCH_0006899,2025-07-28,2027-10-20,2025-08-10,27,3,good,511
INV_0006900,WH_003,WH_003_AMBIENT_093,SKU_00279,BATCH_0006900,2025-03-04,2028-01-01,2025-03-16,9,0,good,584
INV_0006901,WH_002,WH_002_COLD_130,SKU_00123,BATCH_0006901,2026-01-07,2027-01-07,2026-01-08,47,0,good,225
INV_0006902,WH_002,WH_002_FROZEN_134,SKU_00171,BATCH_0006902,2025-04-21,2027-04-01,2025-04-30,12,0,good,309
INV_0006903,WH_002,WH_002_COLD_177,SKU_00096,BATCH_0006903,2025-08-26,2026-08-26,2025-09-04,29,4,good,91
INV_0006904,WH_001,WH_001_COLD_126,SKU_00154,BATCH_0006904,2026-03-22,2026-08-16,2026-04-02,12,1,good,81
INV_0006905,WH_002,WH_002_COOL_017,SKU_00224,BATCH_0006905,2025-10-15,2026-12-05,2025-10-27,9,1,good,192
INV_0006906,WH_003,WH_003_AMBIENT_006,SKU_00283,BATCH_0006906,2025-12-29,2026-12-29,2026-01-08,13,0,good,216
INV_0006907,WH_001,WH_001_AMBIENT_091,SKU_00156,BATCH_0006907,2025-09-20,2028-02-23,2025-09-25,40,0,good,637
INV_0006908,WH_001,WH_001_AMBIENT_121,SKU_00150,BATCH_0006908,2026-01-27,2027-04-14,2026-02-09,43,0,good,322
INV_0006909,WH_002,WH_002_AMBIENT_002,SKU_00114,BATCH_0006909,2025-09-03,2028-01-23,2025-09-13,8,0,good,606
INV_0006910,WH_002,WH_002_COLD_022,SKU_00106,BATCH_0006910,2026-04-24,2027-01-30,2026-04-27,4,0,good,248
INV_0006911,WH_003,WH_003_AMBIENT_120,SKU_00282,BATCH_0006911,2025-04-12,2027-08-25,2025-04-15,71,22,good,455
INV_0006912,WH_003,WH_003_COOL_111,SKU_00074,BATCH_0006912,2025-06-16,2027-06-16,2025-06-24,9,0,good,385
INV_0006913,WH_001,WH_001_COOL_021,SKU_00207,BATCH_0006913,2025-07-27,2026-08-02,2025-07-29,12,0,good,67
INV_0006914,WH_001,WH_001_AMBIENT_037,SKU_00094,BATCH_0006914,2024-06-05,2026-08-28,2024-06-07,92,0,good,93
INV_0006915,WH_001,WH_001_FROZEN_170,SKU_00296,BATCH_0006915,2025-03-20,2027-03-20,2025-03-28,25,0,good,297
INV_0006916,WH_001,WH_001_COOL_008,SKU_00139,BATCH_0006916,2025-03-18,2027-03-18,2025-03-24,7,2,good,295
INV_0006917,WH_002,WH_002_AMBIENT_099,SKU_00012,BATCH_0006917,2025-12-11,2026-12-11,2025-12-15,42,1,good,198
INV_0006918,WH_001,WH_001_AMBIENT_064,SKU_00233,BATCH_0006918,2026-03-09,2027-10-19,2026-03-18,3,0,good,510
INV_0006919,WH_001,WH_001_AMBIENT_024,SKU_00214,BATCH_0006919,2026-03-13,2028-06-14,2026-03-17,14,0,good,749
INV_0006920,WH_001,WH_001_COOL_178,SKU_00010,BATCH_0006920,2025-11-23,2027-11-23,2025-12-02,21,0,good,545
INV_0006921,WH_001,WH_001_COOL_086,SKU_00133,BATCH_0006921,2025-04-14,2027-02-12,2025-04-17,9,0,good,261
INV_0006922,WH_002,WH_002_COOL_010,SKU_00041,BATCH_0006922,2025-02-18,2026-08-18,2025-03-03,14,2,good,83
INV_0006923,WH_003,WH_003_COOL_044,SKU_00101,BATCH_0006923,2025-11-06,2027-11-06,2025-11-07,1,0,good,528
INV_0006924,WH_001,WH_001_AMBIENT_070,SKU_00203,BATCH_0006924,2025-02-02,2026-10-18,2025-02-09,31,0,good,144
INV_0006925,WH_002,WH_002_COOL_179,SKU_00003,BATCH_0006925,2026-02-11,2028-02-11,2026-02-21,2,0,good,625
INV_0006926,WH_002,WH_002_COLD_103,SKU_00256,BATCH_0006926,2026-05-18,2027-05-18,2026-05-24,29,2,good,356
INV_0006927,WH_001,WH_001_COOL_146,SKU_00211,BATCH_0006927,2025-07-29,2027-07-29,2025-08-05,4,0,good,428
INV_0006928,WH_003,WH_003_AMBIENT_122,SKU_00067,BATCH_0006928,2026-04-30,2028-05-05,2026-05-07,352,0,good,709
INV_0006929,WH_002,WH_002_FROZEN_017,SKU_00032,BATCH_0006929,2025-11-03,2026-07-16,2025-11-05,8,0,good,50
INV_0006930,WH_002,WH_002_AMBIENT_091,SKU_00241,BATCH_0006930,2026-01-15,2028-07-11,2026-01-16,2,0,good,776
INV_0006931,WH_002,WH_002_AMBIENT_075,SKU_00018,BATCH_0006931,2025-04-12,2026-08-12,2025-04-23,145,34,good,77
INV_0006932,WH_001,WH_001_COOL_186,SKU_00121,BATCH_0006932,2026-02-23,2027-04-28,2026-03-03,177,10,good,336
INV_0006933,WH_003,WH_003_AMBIENT_081,SKU_00147,BATCH_0006933,2024-07-05,2027-04-03,2024-07-07,76,0,good,311
INV_0006934,WH_001,WH_001_COOL_093,SKU_00038,BATCH_0006934,2026-03-28,2027-12-24,2026-04-10,75,4,good,576
INV_0006935,WH_002,WH_002_AMBIENT_049,SKU_00269,BATCH_0006935,2025-04-04,2026-08-04,2025-04-07,2,0,good,69
INV_0006936,WH_001,WH_001_COOL_107,SKU_00210,BATCH_0006936,2026-05-22,2028-05-21,2026-06-04,14,2,good,725
INV_0006937,WH_002,WH_002_AMBIENT_005,SKU_00239,BATCH_0006937,2026-02-08,2027-02-08,2026-02-16,6,0,good,257
INV_0006938,WH_002,WH_002_COOL_018,SKU_00270,BATCH_0006938,2025-10-04,2026-09-30,2025-10-14,59,0,good,126
INV_0006939,WH_001,WH_001_COLD_039,SKU_00085,BATCH_0006939,2026-02-01,2027-02-01,2026-02-12,44,0,good,250
INV_0006940,WH_003,WH_003_COLD_025,SKU_00249,BATCH_0006940,2025-11-30,2026-10-30,2025-12-03,162,0,good,156
INV_0006941,WH_003,WH_003_AMBIENT_096,SKU_00091,BATCH_0006941,2026-02-25,2028-09-27,2026-03-07,196,0,good,854
INV_0006942,WH_001,WH_001_COOL_056,SKU_00227,BATCH_0006942,2026-03-12,2028-03-11,2026-03-20,15,0,good,654
INV_0006943,WH_003,WH_003_AMBIENT_078,SKU_00225,BATCH_0006943,2025-09-12,2026-09-14,2025-09-17,3,0,good,110
INV_0006944,WH_003,WH_003_COOL_136,SKU_00006,BATCH_0006944,2026-01-21,2028-01-21,2026-01-26,199,0,good,604
INV_0006945,WH_001,WH_001_COOL_158,SKU_00187,BATCH_0006945,2025-11-28,2027-05-01,2025-11-30,44,0,good,339
INV_0006946,WH_003,WH_003_COLD_168,SKU_00196,BATCH_0006946,2025-12-16,2026-07-06,2025-12-19,19,0,good,40
INV_0006947,WH_003,WH_003_COOL_165,SKU_00219,BATCH_0006947,2024-12-01,2026-09-04,2024-12-10,8,0,good,100
INV_0006948,WH_003,WH_003_AMBIENT_091,SKU_00285,BATCH_0006948,2025-08-16,2026-08-16,2025-08-28,20,0,good,81
INV_0006949,WH_002,WH_002_COOL_155,SKU_00006,BATCH_0006949,2025-07-16,2027-07-16,2025-07-19,3,0,good,415
INV_0006950,WH_001,WH_001_AMBIENT_136,SKU_00107,BATCH_0006950,2025-08-09,2026-08-09,2025-08-19,8,0,good,74
INV_0006951,WH_002,WH_002_AMBIENT_082,SKU_00094,BATCH_0006951,2025-09-10,2027-12-03,2025-09-22,31,0,good,555
INV_0006952,WH_003,WH_003_AMBIENT_144,SKU_00283,BATCH_0006952,2025-11-02,2026-11-02,2025-11-15,9,0,good,159
INV_0006953,WH_003,WH_003_AMBIENT_151,SKU_00048,BATCH_0006953,2026-03-09,2027-05-27,2026-03-11,87,0,good,365
INV_0006954,WH_002,WH_002_COOL_146,SKU_00086,BATCH_0006954,2025-05-04,2027-05-04,2025-05-17,14,4,good,342
INV_0006955,WH_001,WH_001_COLD_034,SKU_00045,BATCH_0006955,2025-08-26,2026-08-26,2025-09-06,30,0,good,91
INV_0006956,WH_002,WH_002_AMBIENT_066,SKU_00281,BATCH_0006956,2025-11-12,2026-11-12,2025-11-14,5,0,good,169
INV_0006957,WH_001,WH_001_COOL_125,SKU_00140,BATCH_0006957,2026-03-13,2026-12-19,2026-03-24,99,0,good,206
INV_0006958,WH_002,WH_002_COLD_115,SKU_00199,BATCH_0006958,2026-03-17,2027-03-17,2026-03-19,12,0,good,294
INV_0006959,WH_003,WH_003_AMBIENT_026,SKU_00176,BATCH_0006959,2026-03-29,2027-03-29,2026-04-02,217,49,good,306
INV_0006960,WH_002,WH_002_AMBIENT_102,SKU_00141,BATCH_0006960,2026-03-03,2027-03-03,2026-03-16,52,0,good,280
INV_0006961,WH_003,WH_003_COOL_067,SKU_00219,BATCH_0006961,2025-10-22,2027-07-26,2025-10-30,50,0,good,425
INV_0006962,WH_002,WH_002_AMBIENT_195,SKU_00267,BATCH_0006962,2025-03-09,2027-03-21,2025-03-19,26,6,good,298
INV_0006963,WH_001,WH_001_COOL_139,SKU_00273,BATCH_0006963,2026-01-26,2027-09-05,2026-02-05,20,6,good,466
INV_0006964,WH_001,WH_001_AMBIENT_094,SKU_00100,BATCH_0006964,2026-01-03,2028-08-18,2026-01-15,27,0,good,814
INV_0006965,WH_001,WH_001_COOL_168,SKU_00010,BATCH_0006965,2024-08-12,2026-08-12,2024-08-13,70,0,good,77
INV_0006966,WH_003,WH_003_AMBIENT_076,SKU_00102,BATCH_0006966,2024-10-24,2027-04-10,2024-11-06,17,0,good,318
INV_0006967,WH_001,WH_001_AMBIENT_176,SKU_00076,BATCH_0006967,2025-11-23,2028-02-02,2025-11-26,13,4,good,616
INV_0006968,WH_002,WH_002_AMBIENT_080,SKU_00013,BATCH_0006968,2026-02-02,2028-11-27,2026-02-12,7,0,good,915
INV_0006969,WH_003,WH_003_AMBIENT_153,SKU_00248,BATCH_0006969,2025-10-12,2028-01-14,2025-10-21,66,0,good,597
INV_0006970,WH_003,WH_003_AMBIENT_035,SKU_00118,BATCH_0006970,2026-03-13,2027-03-13,2026-03-22,21,0,good,290
INV_0006971,WH_002,WH_002_AMBIENT_198,SKU_00267,BATCH_0006971,2025-03-08,2027-03-20,2025-03-18,8,0,good,297
INV_0006972,WH_002,WH_002_AMBIENT_132,SKU_00147,BATCH_0006972,2026-03-20,2028-12-16,2026-03-30,23,0,good,934
INV_0006973,WH_002,WH_002_COOL_033,SKU_00227,BATCH_0006973,2026-03-22,2028-03-21,2026-03-28,24,8,good,664
INV_0006974,WH_003,WH_003_COOL_190,SKU_00208,BATCH_0006974,2026-02-03,2028-02-03,2026-02-11,59,0,good,617
INV_0006975,WH_001,WH_001_COOL_070,SKU_00181,BATCH_0006975,2026-01-22,2027-01-28,2026-02-04,41,0,good,246
INV_0006976,WH_002,WH_002_AMBIENT_140,SKU_00198,BATCH_0006976,2026-04-17,2027-06-19,2026-04-22,10,0,good,388
INV_0006977,WH_003,WH_003_AMBIENT_041,SKU_00063,BATCH_0006977,2025-12-04,2027-04-12,2025-12-14,16,2,good,320
INV_0006978,WH_001,WH_001_COOL_156,SKU_00181,BATCH_0006978,2026-03-07,2027-03-13,2026-03-16,5,0,good,290
INV_0006979,WH_002,WH_002_COOL_116,SKU_00079,BATCH_0006979,2025-04-13,2026-11-11,2025-04-23,13,0,good,168
INV_0006980,WH_003,WH_003_COOL_018,SKU_00064,BATCH_0006980,2025-03-19,2027-03-19,2025-03-26,6,1,good,296
INV_0006981,WH_002,WH_002_COLD_056,SKU_00237,BATCH_0006981,2025-09-10,2026-09-10,2025-09-16,20,0,good,106
INV_0006982,WH_003,WH_003_AMBIENT_067,SKU_00241,BATCH_0006982,2025-09-30,2028-03-26,2025-10-13,486,0,good,669
INV_0006983,WH_003,WH_003_AMBIENT_080,SKU_00114,BATCH_0006983,2025-03-24,2027-08-13,2025-04-04,93,36,good,443
INV_0006984,WH_003,WH_003_AMBIENT_083,SKU_00024,BATCH_0006984,2025-08-13,2027-05-15,2025-08-16,5,0,good,353
INV_0006985,WH_002,WH_002_AMBIENT_071,SKU_00094,BATCH_0006985,2025-10-25,2028-01-17,2025-11-02,113,0,good,600
INV_0006986,WH_002,WH_002_COOL_148,SKU_00181,BATCH_0006986,2025-07-10,2026-07-16,2025-07-22,10,0,good,50
INV_0006987,WH_003,WH_003_AMBIENT_057,SKU_00278,BATCH_0006987,2025-05-26,2027-06-27,2025-06-05,11,0,good,396
INV_0006988,WH_001,WH_001_COOL_036,SKU_00266,BATCH_0006988,2025-01-08,2026-09-06,2025-01-16,66,0,good,102
INV_0006989,WH_002,WH_002_AMBIENT_082,SKU_00083,BATCH_0006989,2025-08-27,2026-08-27,2025-08-31,30,0,good,92
INV_0006990,WH_002,WH_002_COLD_046,SKU_00096,BATCH_0006990,2025-09-06,2026-09-06,2025-09-19,56,0,good,102
INV_0006991,WH_001,WH_001_COOL_006,SKU_00224,BATCH_0006991,2025-09-08,2026-10-29,2025-09-18,4,0,good,155
INV_0006992,WH_003,WH_003_AMBIENT_177,SKU_00165,BATCH_0006992,2025-05-12,2026-07-17,2025-05-15,42,10,good,51
INV_0006993,WH_002,WH_002_COOL_118,SKU_00038,BATCH_0006993,2025-08-09,2027-05-07,2025-08-15,10,0,good,345
INV_0006994,WH_002,WH_002_COOL_113,SKU_00238,BATCH_0006994,2025-12-15,2027-08-10,2025-12-22,0,0,good,440
INV_0006995,WH_003,WH_003_COLD_082,SKU_00149,BATCH_0006995,2026-05-08,2026-09-30,2026-05-19,264,0,good,126
INV_0006996,WH_002,WH_002_AMBIENT_126,SKU_00297,BATCH_0006996,2025-07-11,2027-01-27,2025-07-15,3,0,good,245
INV_0006997,WH_002,WH_002_AMBIENT_192,SKU_00098,BATCH_0006997,2025-05-25,2027-12-27,2025-05-26,6,0,good,579
INV_0006998,WH_002,WH_002_AMBIENT_011,SKU_00246,BATCH_0006998,2026-02-06,2027-05-30,2026-02-18,62,0,good,368
INV_0006999,WH_002,WH_002_AMBIENT_099,SKU_00094,BATCH_0006999,2024-08-29,2026-11-21,2024-09-09,32,0,good,178
INV_0007000,WH_003,WH_003_COOL_025,SKU_00212,BATCH_0007000,2026-02-22,2027-10-26,2026-03-06,11,1,good,517
INV_0007001,WH_003,WH_003_COOL_172,SKU_00162,BATCH_0007001,2026-03-06,2028-03-05,2026-03-15,90,0,good,648
INV_0007002,WH_003,WH_003_COOL_056,SKU_00294,BATCH_0007002,2025-03-05,2027-03-05,2025-03-06,40,0,good,282
INV_0007003,WH_001,WH_001_AMBIENT_037,SKU_00046,BATCH_0007003,2026-05-22,2027-05-22,2026-05-25,22,0,good,360
INV_0007004,WH_003,WH_003_AMBIENT_149,SKU_00050,BATCH_0007004,2026-02-25,2027-04-03,2026-03-07,205,0,good,311
INV_0007005,WH_001,WH_001_AMBIENT_086,SKU_00292,BATCH_0007005,2025-06-22,2026-11-11,2025-06-25,19,0,good,168
INV_0007006,WH_001,WH_001_COOL_078,SKU_00224,BATCH_0007006,2025-12-27,2027-02-16,2026-01-03,9,0,good,265
INV_0007007,WH_002,WH_002_COLD_075,SKU_00146,BATCH_0007007,2026-01-21,2027-01-21,2026-01-24,31,5,good,239
INV_0007008,WH_003,WH_003_AMBIENT_019,SKU_00081,BATCH_0007008,2025-03-31,2026-10-03,2025-04-03,59,8,good,129
INV_0007009,WH_003,WH_003_COOL_178,SKU_00070,BATCH_0007009,2024-08-18,2026-08-18,2024-08-23,5,0,good,83
INV_0007010,WH_003,WH_003_COLD_156,SKU_00231,BATCH_0007010,2026-05-10,2027-05-10,2026-05-20,55,0,good,348
INV_0007011,WH_003,WH_003_AMBIENT_106,SKU_00081,BATCH_0007011,2026-05-15,2027-11-17,2026-05-16,88,0,good,539
INV_0007012,WH_001,WH_001_AMBIENT_059,SKU_00153,BATCH_0007012,2025-10-20,2026-10-26,2025-10-28,22,1,good,152
INV_0007013,WH_002,WH_002_AMBIENT_161,SKU_00109,BATCH_0007013,2025-08-20,2026-09-14,2025-08-24,2,0,good,110
INV_0007014,WH_003,WH_003_AMBIENT_119,SKU_00050,BATCH_0007014,2025-09-28,2026-11-04,2025-10-01,5,0,good,161
INV_0007015,WH_003,WH_003_AMBIENT_114,SKU_00008,BATCH_0007015,2026-01-02,2027-01-02,2026-01-10,5,0,good,220
INV_0007016,WH_003,WH_003_AMBIENT_178,SKU_00034,BATCH_0007016,2025-10-27,2026-12-22,2025-10-31,17,0,good,209
INV_0007017,WH_002,WH_002_AMBIENT_167,SKU_00114,BATCH_0007017,2024-10-17,2027-03-08,2024-10-24,3,0,good,285
INV_0007018,WH_001,WH_001_AMBIENT_165,SKU_00100,BATCH_0007018,2024-06-06,2027-01-20,2024-06-14,14,5,good,238
INV_0007019,WH_003,WH_003_COLD_065,SKU_00251,BATCH_0007019,2026-01-20,2027-01-20,2026-01-28,108,0,good,238
INV_0007020,WH_001,WH_001_AMBIENT_162,SKU_00052,BATCH_0007020,2025-09-17,2028-06-04,2025-09-22,117,0,good,739
INV_0007021,WH_002,WH_002_COOL_193,SKU_00184,BATCH_0007021,2026-02-13,2027-10-25,2026-02-18,22,0,good,516
INV_0007022,WH_001,WH_001_AMBIENT_167,SKU_00200,BATCH_0007022,2025-06-03,2027-01-27,2025-06-15,38,0,good,245
INV_0007023,WH_003,WH_003_COOL_056,SKU_00138,BATCH_0007023,2025-11-01,2027-09-11,2025-11-07,63,18,good,472
INV_0007024,WH_001,WH_001_FROZEN_103,SKU_00216,BATCH_0007024,2025-09-14,2027-07-20,2025-09-24,70,0,good,419
INV_0007025,WH_002,WH_002_AMBIENT_062,SKU_00078,BATCH_0007025,2025-01-03,2027-05-27,2025-01-16,39,0,good,365
INV_0007026,WH_001,WH_001_COLD_023,SKU_00014,BATCH_0007026,2025-07-21,2026-07-17,2025-08-01,6,0,good,51
INV_0007027,WH_001,WH_001_COOL_098,SKU_00119,BATCH_0007027,2025-10-06,2027-01-30,2025-10-07,19,0,good,248
INV_0007028,WH_002,WH_002_AMBIENT_026,SKU_00017,BATCH_0007028,2025-04-10,2027-03-16,2025-04-12,76,0,good,293
INV_0007029,WH_003,WH_003_AMBIENT_090,SKU_00232,BATCH_0007029,2024-12-11,2026-08-30,2024-12-16,32,0,good,95
INV_0007030,WH_003,WH_003_AMBIENT_179,SKU_00135,BATCH_0007030,2026-04-27,2027-04-27,2026-05-09,56,0,good,335
INV_0007031,WH_003,WH_003_AMBIENT_039,SKU_00297,BATCH_0007031,2026-01-08,2027-07-27,2026-01-11,52,8,good,426
INV_0007032,WH_001,WH_001_AMBIENT_041,SKU_00109,BATCH_0007032,2026-04-03,2027-04-28,2026-04-15,20,0,good,336
INV_0007033,WH_003,WH_003_AMBIENT_132,SKU_00095,BATCH_0007033,2026-01-29,2028-05-18,2026-02-05,2,0,good,722
INV_0007034,WH_002,WH_002_COOL_094,SKU_00128,BATCH_0007034,2026-01-06,2028-01-06,2026-01-15,2,0,good,589
INV_0007035,WH_003,WH_003_COOL_084,SKU_00175,BATCH_0007035,2026-01-19,2027-01-05,2026-01-24,228,61,good,223
INV_0007036,WH_003,WH_003_AMBIENT_141,SKU_00076,BATCH_0007036,2026-01-02,2028-03-13,2026-01-05,96,0,good,656
INV_0007037,WH_002,WH_002_COOL_099,SKU_00015,BATCH_0007037,2025-10-11,2027-07-01,2025-10-17,2,0,good,400
INV_0007038,WH_001,WH_001_COOL_037,SKU_00293,BATCH_0007038,2025-05-29,2027-05-29,2025-05-31,84,0,good,367
INV_0007039,WH_002,WH_002_AMBIENT_196,SKU_00257,BATCH_0007039,2025-12-25,2027-06-23,2025-12-26,4,0,good,392
INV_0007040,WH_003,WH_003_AMBIENT_056,SKU_00148,BATCH_0007040,2024-03-26,2026-09-20,2024-04-04,46,0,good,116
INV_0007041,WH_003,WH_003_AMBIENT_041,SKU_00152,BATCH_0007041,2026-03-29,2027-11-19,2026-04-06,79,0,good,541
INV_0007042,WH_002,WH_002_COOL_076,SKU_00089,BATCH_0007042,2025-10-11,2027-01-09,2025-10-20,1,0,good,227
INV_0007043,WH_002,WH_002_AMBIENT_101,SKU_00027,BATCH_0007043,2025-04-30,2027-01-11,2025-05-10,1,0,good,229
INV_0007044,WH_001,WH_001_FROZEN_171,SKU_00197,BATCH_0007044,2024-12-26,2026-12-26,2024-12-27,7,0,good,213
INV_0007045,WH_003,WH_003_COOL_009,SKU_00033,BATCH_0007045,2026-02-04,2027-04-11,2026-02-16,1,0,good,319
INV_0007046,WH_001,WH_001_COOL_160,SKU_00280,BATCH_0007046,2024-11-10,2026-11-10,2024-11-12,3,0,good,167
INV_0007047,WH_002,WH_002_COOL_118,SKU_00280,BATCH_0007047,2026-03-31,2028-03-30,2026-04-03,26,0,good,673
INV_0007048,WH_001,WH_001_COOL_187,SKU_00087,BATCH_0007048,2025-12-09,2027-12-09,2025-12-17,24,2,good,561
INV_0007049,WH_002,WH_002_AMBIENT_112,SKU_00019,BATCH_0007049,2025-05-19,2028-03-03,2025-05-20,8,0,good,646
INV_0007050,WH_003,WH_003_COOL_035,SKU_00043,BATCH_0007050,2025-06-01,2027-06-01,2025-06-08,35,0,good,370
INV_0007051,WH_001,WH_001_COLD_030,SKU_00193,BATCH_0007051,2026-01-07,2026-12-07,2026-01-19,17,0,good,194
INV_0007052,WH_002,WH_002_AMBIENT_039,SKU_00214,BATCH_0007052,2025-09-13,2027-12-16,2025-09-23,15,0,good,568
INV_0007053,WH_001,WH_001_AMBIENT_035,SKU_00297,BATCH_0007053,2025-06-13,2026-12-30,2025-06-15,36,0,good,217
INV_0007054,WH_001,WH_001_AMBIENT_101,SKU_00114,BATCH_0007054,2025-04-29,2027-09-18,2025-05-06,3,0,good,479
INV_0007055,WH_003,WH_003_AMBIENT_035,SKU_00263,BATCH_0007055,2025-07-05,2027-04-23,2025-07-15,27,7,good,331
INV_0007056,WH_002,WH_002_COLD_007,SKU_00106,BATCH_0007056,2025-09-28,2026-07-06,2025-10-01,23,0,good,40
INV_0007057,WH_003,WH_003_COOL_094,SKU_00220,BATCH_0007057,2025-10-29,2026-06-29,2025-11-02,56,0,good,33
INV_0007058,WH_003,WH_003_COOL_059,SKU_00227,BATCH_0007058,2026-04-10,2028-04-09,2026-04-17,46,0,good,683
INV_0007059,WH_002,WH_002_COOL_059,SKU_00142,BATCH_0007059,2025-11-04,2027-02-21,2025-11-13,29,0,good,270
INV_0007060,WH_001,WH_001_AMBIENT_088,SKU_00052,BATCH_0007060,2025-07-24,2028-04-10,2025-08-03,27,0,good,684
INV_0007061,WH_002,WH_002_AMBIENT_175,SKU_00205,BATCH_0007061,2025-09-16,2026-10-12,2025-09-26,15,5,good,138
INV_0007062,WH_003,WH_003_COOL_100,SKU_00087,BATCH_0007062,2025-11-07,2027-11-07,2025-11-08,67,9,good,529
INV_0007063,WH_003,WH_003_AMBIENT_139,SKU_00159,BATCH_0007063,2026-04-08,2027-04-08,2026-04-13,11,3,good,316
INV_0007064,WH_003,WH_003_COOL_135,SKU_00144,BATCH_0007064,2025-11-04,2027-10-26,2025-11-11,29,0,good,517
INV_0007065,WH_002,WH_002_AMBIENT_113,SKU_00076,BATCH_0007065,2024-06-19,2026-08-29,2024-06-26,19,0,good,94
INV_0007066,WH_001,WH_001_AMBIENT_060,SKU_00013,BATCH_0007066,2026-03-13,2029-01-05,2026-03-18,53,0,good,954
INV_0007067,WH_002,WH_002_AMBIENT_153,SKU_00055,BATCH_0007067,2026-05-21,2027-09-24,2026-05-23,65,1,good,485
INV_0007068,WH_003,WH_003_COOL_006,SKU_00162,BATCH_0007068,2025-01-15,2027-01-15,2025-01-20,2,0,good,233
INV_0007069,WH_002,WH_002_COLD_158,SKU_00123,BATCH_0007069,2026-01-17,2027-01-17,2026-01-24,18,0,good,235
INV_0007070,WH_002,WH_002_AMBIENT_154,SKU_00248,BATCH_0007070,2025-09-08,2027-12-11,2025-09-20,12,0,good,563
INV_0007071,WH_002,WH_002_FROZEN_064,SKU_00192,BATCH_0007071,2026-05-05,2027-01-02,2026-05-06,15,3,good,220
INV_0007072,WH_003,WH_003_AMBIENT_106,SKU_00180,BATCH_0007072,2026-05-02,2027-05-02,2026-05-03,16,5,good,340
