order_line_id,order_id,sku_id,quantity_ordered,special_handling_required,substitution_allowed
OL_000021706,ORD_0005025,SKU_00113,3,False,True
OL_000021707,ORD_0005026,SKU_00260,9,True,False
OL_000021708,ORD_0005026,SKU_00005,4,False,True
OL_000021709,ORD_0005026,SKU_00204,1,True,True
OL_000021710,ORD_0005027,SKU_00146,9,True,False
OL_000021711,ORD_0005027,SKU_00022,16,True,False
OL_000021712,ORD_0005027,SKU_00300,6,True,True
OL_000021713,ORD_0005027,SKU_00175,11,False,False
OL_000021714,ORD_0005028,SKU_00074,10,False,True
OL_000021715,ORD_0005028,SKU_00113,2,False,True
OL_000021716,ORD_0005029,SKU_00060,35,False,False
OL_000021717,ORD_0005029,SKU_00297,2,False,False
OL_000021718,ORD_0005029,SKU_00050,8,False,False
OL_000021719,ORD_0005029,SKU_00131,5,False,False
OL_000021720,ORD_0005029,SKU_00182,1,True,False
OL_000021721,ORD_0005030,SKU_00001,3,False,False
OL_000021722,ORD_0005030,SKU_00123,2,True,False
OL_000021723,ORD_0005030,SKU_00275,1,False,True
OL_000021724,ORD_0005030,SKU_00258,26,False,False
OL_000021725,ORD_0005031,SKU_00060,17,False,False
OL_000021726,ORD_0005032,SKU_00068,4,True,True
OL_000021727,ORD_0005032,SKU_00061,9,False,False
OL_000021728,ORD_0005033,SKU_00046,7,False,True
OL_000021729,ORD_0005033,SKU_00156,1,False,True
OL_000021730,ORD_0005034,SKU_00016,7,False,True
OL_000021731,ORD_0005034,SKU_00295,7,False,False
OL_000021732,ORD_0005034,SKU_00252,5,True,False
OL_000021733,ORD_0005034,SKU_00175,4,False,False
OL_000021734,ORD_0005034,SKU_00247,8,False,False
OL_000021735,ORD_0005035,SKU_00088,1,False,False
OL_000021736,ORD_0005035,SKU_00024,7,False,False
OL_000021737,ORD_0005036,SKU_00098,1,False,True
OL_000021738,ORD_0005036,SKU_00239,1,False,False
OL_000021739,ORD_0005036,SKU_00051,8,False,False
OL_000021740,ORD_0005036,SKU_00275,3,False,False
OL_000021741,ORD_0005036,SKU_00182,3,True,False
OL_000021742,ORD_0005037,SKU_00295,5,False,False
OL_000021743,ORD_0005037,SKU_00170,4,False,True
OL_000021744,ORD_0005037,SKU_00022,2,True,True
OL_000021745,ORD_0005037,SKU_00030,20,False,True
OL_000021746,ORD_0005037,SKU_00005,6,False,False
OL_000021747,ORD_0005038,SKU_00097,16,False,False
OL_000021748,ORD_0005038,SKU_00207,13,False,True
OL_000021749,ORD_0005039,SKU_00027,11,False,True
OL_000021750,ORD_0005039,SKU_00237,2,True,False
OL_000021751,ORD_0005039,SKU_00169,2,False,True
OL_000021752,ORD_0005039,SKU_00071,7,False,True
OL_000021753,ORD_0005039,SKU_00240,3,False,False
OL_000021754,ORD_0005040,SKU_00032,5,True,False
OL_000021755,ORD_0005040,SKU_00118,5,False,False
OL_000021756,ORD_0005040,SKU_00083,10,False,False
OL_000021757,ORD_0005040,SKU_00236,11,False,True
OL_000021758,ORD_0005040,SKU_00167,2,False,True
OL_000021759,ORD_0005041,SKU_00190,3,False,False
OL_000021760,ORD_0005041,SKU_00029,4,True,True
OL_000021761,ORD_0005041,SKU_00246,6,False,False
OL_000021762,ORD_0005041,SKU_00078,14,False,True
OL_000021763,ORD_0005041,SKU_00143,2,False,False
OL_000021764,ORD_0005041,SKU_00012,1,False,False
OL_000021765,ORD_0005042,SKU_00060,5,False,True
OL_000021766,ORD_0005042,SKU_00277,6,False,False
OL_000021767,ORD_0005042,SKU_00185,16,False,True
OL_000021768,ORD_0005042,SKU_00270,3,False,False
OL_000021769,ORD_0005043,SKU_00035,4,True,False
OL_000021770,ORD_0005043,SKU_00154,4,True,False
OL_000021771,ORD_0005043,SKU_00053,4,True,False
OL_000021772,ORD_0005043,SKU_00023,3,False,True
OL_000021773,ORD_0005043,SKU_00080,2,False,False
OL_000021774,ORD_0005044,SKU_00099,16,False,False
OL_000021775,ORD_0005044,SKU_00175,5,False,False
OL_000021776,ORD_0005044,SKU_00020,1,False,False
OL_000021777,ORD_0005044,SKU_00110,3,True,False
OL_000021778,ORD_0005045,SKU_00221,9,False,False
OL_000021779,ORD_0005045,SKU_00218,1,True,False
OL_000021780,ORD_0005045,SKU_00270,3,False,False
OL_000021781,ORD_0005046,SKU_00068,4,True,False
OL_000021782,ORD_0005046,SKU_00049,1,False,False
OL_000021783,ORD_0005047,SKU_00094,1,False,True
OL_000021784,ORD_0005047,SKU_00245,1,False,False
OL_000021785,ORD_0005047,SKU_00198,6,False,True
OL_000021786,ORD_0005047,SKU_00015,2,False,False
OL_000021787,ORD_0005047,SKU_00281,1,False,True
OL_000021788,ORD_0005047,SKU_00213,5,False,True
OL_000021789,ORD_0005048,SKU_00025,8,False,False
OL_000021790,ORD_0005048,SKU_00205,12,False,True
OL_000021791,ORD_0005048,SKU_00134,2,True,True
OL_000021792,ORD_0005048,SKU_00137,12,True,False
OL_000021793,ORD_0005048,SKU_00142,2,False,False
OL_000021794,ORD_0005048,SKU_00057,3,False,False
OL_000021795,ORD_0005048,SKU_00173,1,False,False
OL_000021796,ORD_0005048,SKU_00058,1,True,False
OL_000021797,ORD_0005048,SKU_00050,5,False,False
OL_000021798,ORD_0005048,SKU_00054,1,True,False
OL_000021799,ORD_0005049,SKU_00197,4,True,True
OL_000021800,ORD_0005049,SKU_00034,2,False,True
OL_000021801,ORD_0005049,SKU_00076,4,False,False
OL_000021802,ORD_0005049,SKU_00214,3,False,False
OL_000021803,ORD_0005050,SKU_00279,1,False,False
OL_000021804,ORD_0005051,SKU_00286,4,False,True
OL_000021805,ORD_0005051,SKU_00268,6,False,False
OL_000021806,ORD_0005051,SKU_00249,36,True,False
OL_000021807,ORD_0005052,SKU_00139,6,False,False
OL_000021808,ORD_0005052,SKU_00040,7,True,False
OL_000021809,ORD_0005053,SKU_00234,11,False,False
OL_000021810,ORD_0005053,SKU_00172,7,True,True
OL_000021811,ORD_0005053,SKU_00175,1,False,True
OL_000021812,ORD_0005053,SKU_00220,3,False,False
OL_000021813,ORD_0005053,SKU_00294,6,False,False
OL_000021814,ORD_0005053,SKU_00290,3,False,False
OL_000021815,ORD_0005054,SKU_00159,44,False,False
OL_000021816,ORD_0005054,SKU_00223,4,False,False
OL_000021817,ORD_0005054,SKU_00082,7,True,True
OL_000021818,ORD_0005054,SKU_00263,71,False,True
OL_000021819,ORD_0005054,SKU_00054,2,True,False
OL_000021820,ORD_0005054,SKU_00193,22,True,True
OL_000021821,ORD_0005055,SKU_00074,4,False,True
OL_000021822,ORD_0005055,SKU_00208,1,False,False
OL_000021823,ORD_0005055,SKU_00254,6,False,True
OL_000021824,ORD_0005056,SKU_00125,5,False,True
OL_000021825,ORD_0005056,SKU_00292,7,False,False
OL_000021826,ORD_0005056,SKU_00067,15,False,False
OL_000021827,ORD_0005056,SKU_00126,2,True,False
OL_000021828,ORD_0005057,SKU_00250,6,False,True
OL_000021829,ORD_0005057,SKU_00249,17,True,True
OL_000021830,ORD_0005057,SKU_00215,1,False,False
OL_000021831,ORD_0005057,SKU_00111,6,False,False
OL_000021832,ORD_0005057,SKU_00052,15,False,False
OL_000021833,ORD_0005058,SKU_00240,3,False,False
OL_000021834,ORD_0005058,SKU_00244,2,False,True
OL_000021835,ORD_0005058,SKU_00249,2,True,True
OL_000021836,ORD_0005059,SKU_00080,6,False,True
OL_000021837,ORD_0005059,SKU_00209,1,True,False
OL_000021838,ORD_0005059,SKU_00282,3,True,True
OL_000021839,ORD_0005059,SKU_00015,2,False,False
OL_000021840,ORD_0005060,SKU_00249,2,True,False
OL_000021841,ORD_0005060,SKU_00007,4,True,False
OL_000021842,ORD_0005060,SKU_00300,3,True,False
OL_000021843,ORD_0005060,SKU_00100,5,False,False
OL_000021844,ORD_0005060,SKU_00162,3,False,False
OL_000021845,ORD_0005060,SKU_00143,3,False,True
OL_000021846,ORD_0005061,SKU_00041,11,False,True
OL_000021847,ORD_0005061,SKU_00081,4,False,False
OL_000021848,ORD_0005061,SKU_00278,1,False,True
OL_000021849,ORD_0005061,SKU_00037,4,True,False
OL_000021850,ORD_0005061,SKU_00014,2,True,True
OL_000021851,ORD_0005061,SKU_00120,4,False,False
OL_000021852,ORD_0005061,SKU_00235,5,False,False
OL_000021853,ORD_0005061,SKU_00185,1,False,False
OL_000021854,ORD_0005061,SKU_00164,14,True,False
OL_000021855,ORD_0005061,SKU_00128,10,False,False
OL_000021856,ORD_0005062,SKU_00052,2,False,False
OL_000021857,ORD_0005062,SKU_00043,10,False,False
OL_000021858,ORD_0005062,SKU_00162,18,False,True
OL_000021859,ORD_0005062,SKU_00158,3,False,False
OL_000021860,ORD_0005062,SKU_00265,20,False,False
OL_000021861,ORD_0005062,SKU_00156,3,False,False
OL_000021862,ORD_0005063,SKU_00071,10,False,True
OL_000021863,ORD_0005063,SKU_00133,1,False,False
OL_000021864,ORD_0005064,SKU_00210,1,False,False
OL_000021865,ORD_0005064,SKU_00023,5,False,False
OL_000021866,ORD_0005064,SKU_00251,2,True,False
OL_000021867,ORD_0005064,SKU_00117,8,False,True
OL_000021868,ORD_0005065,SKU_00099,1,False,False
OL_000021869,ORD_0005065,SKU_00069,2,True,True
OL_000021870,ORD_0005065,SKU_00258,9,False,False
OL_000021871,ORD_0005066,SKU_00162,7,False,True
OL_000021872,ORD_0005066,SKU_00195,1,False,False
OL_000021873,ORD_0005066,SKU_00144,4,True,True
OL_000021874,ORD_0005067,SKU_00135,6,False,False
OL_000021875,ORD_0005067,SKU_00224,12,False,False
OL_000021876,ORD_0005067,SKU_00067,4,False,False
OL_000021877,ORD_0005067,SKU_00159,13,False,False
OL_000021878,ORD_0005068,SKU_00105,5,False,False
OL_000021879,ORD_0005068,SKU_00298,4,False,True
OL_000021880,ORD_0005068,SKU_00076,6,False,False
OL_000021881,ORD_0005069,SKU_00135,9,False,False
OL_000021882,ORD_0005069,SKU_00138,2,False,False
OL_000021883,ORD_0005069,SKU_00098,1,False,False
OL_000021884,ORD_0005070,SKU_00280,2,False,False
OL_000021885,ORD_0005070,SKU_00247,7,False,False
OL_000021886,ORD_0005070,SKU_00154,5,True,False
OL_000021887,ORD_0005071,SKU_00116,31,False,False
OL_000021888,ORD_0005071,SKU_00230,27,False,False
OL_000021889,ORD_0005071,SKU_00042,5,False,True
OL_000021890,ORD_0005072,SKU_00284,4,True,False
OL_000021891,ORD_0005072,SKU_00112,6,False,True
OL_000021892,ORD_0005072,SKU_00216,2,True,True
OL_000021893,ORD_0005073,SKU_00184,2,False,False
OL_000021894,ORD_0005073,SKU_00145,3,False,False
OL_000021895,ORD_0005073,SKU_00272,5,True,False
OL_000021896,ORD_0005073,SKU_00138,3,False,True
OL_000021897,ORD_0005074,SKU_00241,1,False,True
OL_000021898,ORD_0005074,SKU_00166,2,False,True
OL_000021899,ORD_0005074,SKU_00238,2,False,False
OL_000021900,ORD_0005074,SKU_00054,7,True,True
OL_000021901,ORD_0005074,SKU_00039,1,True,False
OL_000021902,ORD_0005075,SKU_00092,2,True,True
OL_000021903,ORD_0005075,SKU_00020,3,False,False
OL_000021904,ORD_0005075,SKU_00173,4,False,False
OL_000021905,ORD_0005075,SKU_00159,2,False,True
OL_000021906,ORD_0005076,SKU_00036,2,False,False
OL_000021907,ORD_0005076,SKU_00171,7,True,False
OL_000021908,ORD_0005076,SKU_00119,3,False,True
OL_000021909,ORD_0005077,SKU_00186,3,False,False
OL_000021910,ORD_0005078,SKU_00253,6,False,False
OL_000021911,ORD_0005078,SKU_00238,4,False,False
OL_000021912,ORD_0005079,SKU_00251,2,True,True
OL_000021913,ORD_0005079,SKU_00194,4,False,True
OL_000021914,ORD_0005079,SKU_00234,10,False,False
OL_000021915,ORD_0005079,SKU_00038,5,True,False
OL_000021916,ORD_0005080,SKU_00249,5,True,False
OL_000021917,ORD_0005080,SKU_00235,6,False,False
OL_000021918,ORD_0005080,SKU_00253,7,False,False
OL_000021919,ORD_0005081,SKU_00270,1,False,True
OL_000021920,ORD_0005081,SKU_00129,7,False,False
OL_000021921,ORD_0005081,SKU_00195,4,False,False
OL_000021922,ORD_0005081,SKU_00287,1,True,False
OL_000021923,ORD_0005082,SKU_00096,1,True,False
OL_000021924,ORD_0005082,SKU_00090,8,True,False
OL_000021925,ORD_0005083,SKU_00224,7,False,False
OL_000021926,ORD_0005083,SKU_00282,6,True,False
OL_000021927,ORD_0005083,SKU_00156,15,False,True
OL_000021928,ORD_0005083,SKU_00260,5,True,False
OL_000021929,ORD_0005084,SKU_00116,7,False,False
OL_000021930,ORD_0005084,SKU_00002,6,False,True
OL_000021931,ORD_0005084,SKU_00026,6,False,False
OL_000021932,ORD_0005084,SKU_00300,4,True,True
OL_000021933,ORD_0005084,SKU_00004,4,False,True
OL_000021934,ORD_0005085,SKU_00124,3,False,True
OL_000021935,ORD_0005085,SKU_00097,8,False,True
OL_000021936,ORD_0005085,SKU_00149,2,True,False
OL_000021937,ORD_0005085,SKU_00118,1,False,False
OL_000021938,ORD_0005085,SKU_00228,4,True,True
OL_000021939,ORD_0005085,SKU_00029,3,True,True
OL_000021940,ORD_0005086,SKU_00128,3,False,False
OL_000021941,ORD_0005086,SKU_00259,2,False,False
OL_000021942,ORD_0005086,SKU_00175,4,False,False
OL_000021943,ORD_0005086,SKU_00168,3,True,False
OL_000021944,ORD_0005086,SKU_00197,7,True,False
OL_000021945,ORD_0005086,SKU_00222,4,False,False
OL_000021946,ORD_0005086,SKU_00186,10,False,False
OL_000021947,ORD_0005086,SKU_00251,10,True,False
OL_000021948,ORD_0005086,SKU_00060,3,False,False
OL_000021949,ORD_0005086,SKU_00256,3,True,False
OL_000021950,ORD_0005087,SKU_00070,22,False,True
OL_000021951,ORD_0005087,SKU_00146,8,True,False
OL_000021952,ORD_0005087,SKU_00299,10,False,False
OL_000021953,ORD_0005087,SKU_00019,7,False,False
OL_000021954,ORD_0005088,SKU_00250,6,False,False
OL_000021955,ORD_0005088,SKU_00285,1,False,True
OL_000021956,ORD_0005088,SKU_00033,12,False,True
OL_000021957,ORD_0005088,SKU_00299,1,False,False
OL_000021958,ORD_0005088,SKU_00290,7,False,True
OL_000021959,ORD_0005088,SKU_00118,2,False,False
OL_000021960,ORD_0005088,SKU_00209,2,True,True
OL_000021961,ORD_0005088,SKU_00123,6,True,False
OL_000021962,ORD_0005088,SKU_00053,5,True,True
OL_000021963,ORD_0005088,SKU_00054,15,True,False
OL_000021964,ORD_0005089,SKU_00096,2,True,False
OL_000021965,ORD_0005089,SKU_00150,3,False,False
OL_000021966,ORD_0005089,SKU_00011,6,False,True
OL_000021967,ORD_0005089,SKU_00156,1,False,True
OL_000021968,ORD_0005090,SKU_00290,11,False,False
OL_000021969,ORD_0005090,SKU_00036,4,False,False
OL_000021970,ORD_0005090,SKU_00085,5,True,False
OL_000021971,ORD_0005091,SKU_00093,2,True,False
OL_000021972,ORD_0005091,SKU_00140,4,False,False
OL_000021973,ORD_0005091,SKU_00072,1,True,False
OL_000021974,ORD_0005091,SKU_00091,2,False,False
OL_000021975,ORD_0005091,SKU_00132,3,False,False
OL_000021976,ORD_0005091,SKU_00062,10,False,True
OL_000021977,ORD_0005091,SKU_00020,7,False,True
OL_000021978,ORD_0005091,SKU_00099,5,False,False
OL_000021979,ORD_0005091,SKU_00166,10,False,False
OL_000021980,ORD_0005091,SKU_00295,6,False,False
OL_000021981,ORD_0005092,SKU_00236,1,False,True
OL_000021982,ORD_0005092,SKU_00291,22,True,False
OL_000021983,ORD_0005092,SKU_00050,9,False,True
OL_000021984,ORD_0005093,SKU_00178,2,False,False
OL_000021985,ORD_0005093,SKU_00071,1,False,False
OL_000021986,ORD_0005093,SKU_00067,5,False,False
OL_000021987,ORD_0005094,SKU_00288,5,False,False
OL_000021988,ORD_0005094,SKU_00248,4,False,False
OL_000021989,ORD_0005094,SKU_00139,5,False,True
OL_000021990,ORD_0005095,SKU_00017,4,False,False
OL_000021991,ORD_0005095,SKU_00266,2,False,False
OL_000021992,ORD_0005095,SKU_00217,4,False,False
OL_000021993,ORD_0005095,SKU_00143,7,False,False
OL_000021994,ORD_0005096,SKU_00184,3,False,False
OL_000021995,ORD_0005096,SKU_00253,3,False,False
OL_000021996,ORD_0005096,SKU_00100,3,False,False
OL_000021997,ORD_0005096,SKU_00062,8,False,False
OL_000021998,ORD_0005096,SKU_00271,2,True,True
OL_000021999,ORD_0005096,SKU_00093,1,True,False
OL_000022000,ORD_0005097,SKU_00064,2,False,False
OL_000022001,ORD_0005097,SKU_00263,2,False,False
OL_000022002,ORD_0005097,SKU_00168,7,True,True
OL_000022003,ORD_0005097,SKU_00233,4,False,False
OL_000022004,ORD_0005097,SKU_00203,2,False,False
OL_000022005,ORD_0005098,SKU_00016,9,False,True
OL_000022006,ORD_0005098,SKU_00051,1,False,False
OL_000022007,ORD_0005098,SKU_00008,7,False,False
OL_000022008,ORD_0005099,SKU_00121,2,False,False
OL_000022009,ORD_0005099,SKU_00006,9,False,False
OL_000022010,ORD_0005100,SKU_00299,4,False,True
OL_000022011,ORD_0005100,SKU_00004,7,False,False
OL_000022012,ORD_0005100,SKU_00173,4,False,False
OL_000022013,ORD_0005100,SKU_00214,7,False,False
OL_000022014,ORD_0005100,SKU_00001,1,False,False
OL_000022015,ORD_0005101,SKU_00208,10,False,True
OL_000022016,ORD_0005102,SKU_00263,3,False,False
OL_000022017,ORD_0005102,SKU_00140,4,False,False
OL_000022018,ORD_0005102,SKU_00061,12,False,True
OL_000022019,ORD_0005102,SKU_00254,4,False,False
OL_000022020,ORD_0005102,SKU_00101,5,False,False
OL_000022021,ORD_0005102,SKU_00160,7,False,False
OL_000022022,ORD_0005103,SKU_00078,4,False,False
OL_000022023,ORD_0005103,SKU_00062,1,False,True
OL_000022024,ORD_0005103,SKU_00286,5,False,False
OL_000022025,ORD_0005103,SKU_00251,24,True,False
OL_000022026,ORD_0005103,SKU_00155,5,False,False
OL_000022027,ORD_0005104,SKU_00127,3,True,False
OL_000022028,ORD_0005104,SKU_00186,1,False,False
OL_000022029,ORD_0005104,SKU_00028,1,False,True
OL_000022030,ORD_0005105,SKU_00011,1,False,True
OL_000022031,ORD_0005105,SKU_00106,4,True,False
OL_000022032,ORD_0005106,SKU_00104,6,False,False
OL_000022033,ORD_0005106,SKU_00258,2,False,True
OL_000022034,ORD_0005106,SKU_00021,2,False,True
OL_000022035,ORD_0005106,SKU_00208,7,False,True
OL_000022036,ORD_0005107,SKU_00110,7,True,False
OL_000022037,ORD_0005107,SKU_00012,7,False,False
OL_000022038,ORD_0005107,SKU_00215,2,False,False
OL_000022039,ORD_0005107,SKU_00290,1,False,False
OL_000022040,ORD_0005108,SKU_00089,4,False,True
OL_000022041,ORD_0005108,SKU_00282,2,True,False
OL_000022042,ORD_0005108,SKU_00021,3,False,False
OL_000022043,ORD_0005108,SKU_00088,5,False,False
OL_000022044,ORD_0005108,SKU_00087,2,False,False
OL_000022045,ORD_0005109,SKU_00156,1,False,False
OL_000022046,ORD_0005110,SKU_00164,1,True,False
OL_000022047,ORD_0005110,SKU_00239,4,False,True
OL_000022048,ORD_0005110,SKU_00111,4,False,False
OL_000022049,ORD_0005110,SKU_00102,4,False,True
OL_000022050,ORD_0005110,SKU_00117,8,False,False
OL_000022051,ORD_0005111,SKU_00123,3,True,False
OL_000022052,ORD_0005111,SKU_00266,2,False,False
OL_000022053,ORD_0005111,SKU_00277,4,False,False
OL_000022054,ORD_0005111,SKU_00121,1,False,False
OL_000022055,ORD_0005112,SKU_00297,3,False,False
OL_000022056,ORD_0005113,SKU_00085,18,True,True
OL_000022057,ORD_0005113,SKU_00103,19,False,False
OL_000022058,ORD_0005113,SKU_00134,8,True,False
OL_000022059,ORD_0005113,SKU_00032,5,True,False
OL_000022060,ORD_0005113,SKU_00151,29,False,True
OL_000022061,ORD_0005113,SKU_00049,23,False,True
OL_000022062,ORD_0005114,SKU_00257,2,False,True
OL_000022063,ORD_0005114,SKU_00085,3,True,False
OL_000022064,ORD_0005114,SKU_00030,1,False,False
OL_000022065,ORD_0005114,SKU_00059,3,False,False
OL_000022066,ORD_0005114,SKU_00190,3,False,False
OL_000022067,ORD_0005115,SKU_00272,6,True,False
OL_000022068,ORD_0005115,SKU_00039,9,True,False
OL_000022069,ORD_0005116,SKU_00080,1,False,False
OL_000022070,ORD_0005116,SKU_00089,8,False,False
OL_000022071,ORD_0005116,SKU_00185,2,False,False
OL_000022072,ORD_0005116,SKU_00050,4,False,False
OL_000022073,ORD_0005117,SKU_00069,3,True,False
OL_000022074,ORD_0005117,SKU_00134,6,True,False
OL_000022075,ORD_0005117,SKU_00010,3,False,True
OL_000022076,ORD_0005117,SKU_00087,1,False,False
OL_000022077,ORD_0005117,SKU_00130,2,False,True
OL_000022078,ORD_0005117,SKU_00021,7,False,True
OL_000022079,ORD_0005117,SKU_00147,4,False,False
OL_000022080,ORD_0005117,SKU_00112,6,False,False
OL_000022081,ORD_0005117,SKU_00148,1,False,False
OL_000022082,ORD_0005117,SKU_00041,4,False,False
OL_000022083,ORD_0005118,SKU_00270,6,False,True
OL_000022084,ORD_0005118,SKU_00105,12,False,True
OL_000022085,ORD_0005118,SKU_00211,5,False,True
OL_000022086,ORD_0005118,SKU_00280,10,False,True
OL_000022087,ORD_0005119,SKU_00010,1,False,True
OL_000022088,ORD_0005119,SKU_00291,2,True,False
OL_000022089,ORD_0005119,SKU_00087,1,False,False
OL_000022090,ORD_0005119,SKU_00221,5,False,False
OL_000022091,ORD_0005120,SKU_00211,3,False,True
OL_000022092,ORD_0005120,SKU_00203,1,False,False
OL_000022093,ORD_0005120,SKU_00016,4,False,False
OL_000022094,ORD_0005120,SKU_00229,3,True,False
OL_000022095,ORD_0005120,SKU_00011,3,False,False
OL_000022096,ORD_0005120,SKU_00222,2,False,False
OL_000022097,ORD_0005121,SKU_00281,3,False,True
OL_000022098,ORD_0005121,SKU_00260,2,True,True
OL_000022099,ORD_0005121,SKU_00052,8,False,False
OL_000022100,ORD_0005121,SKU_00280,4,False,False
OL_000022101,ORD_0005122,SKU_00166,1,False,True
OL_000022102,ORD_0005123,SKU_00081,8,False,False
OL_000022103,ORD_0005123,SKU_00197,2,True,False
OL_000022104,ORD_0005123,SKU_00147,5,False,False
OL_000022105,ORD_0005124,SKU_00111,8,False,True
OL_000022106,ORD_0005124,SKU_00135,2,False,False
OL_000022107,ORD_0005125,SKU_00223,5,False,False
OL_000022108,ORD_0005125,SKU_00114,4,False,True
OL_000022109,ORD_0005125,SKU_00104,11,False,True
OL_000022110,ORD_0005125,SKU_00144,2,True,False
OL_000022111,ORD_0005126,SKU_00059,2,False,True
OL_000022112,ORD_0005126,SKU_00052,1,False,False
OL_000022113,ORD_0005126,SKU_00141,1,False,False
OL_000022114,ORD_0005126,SKU_00204,8,True,False
OL_000022115,ORD_0005127,SKU_00033,6,False,True
OL_000022116,ORD_0005127,SKU_00255,5,False,False
OL_000022117,ORD_0005127,SKU_00017,8,False,False
OL_000022118,ORD_0005128,SKU_00230,1,False,True
OL_000022119,ORD_0005128,SKU_00008,2,False,False
OL_000022120,ORD_0005128,SKU_00051,2,False,False
OL_000022121,ORD_0005129,SKU_00219,7,False,True
OL_000022122,ORD_0005129,SKU_00113,11,False,False
OL_000022123,ORD_0005129,SKU_00280,11,False,True
OL_000022124,ORD_0005129,SKU_00054,7,True,False
OL_000022125,ORD_0005130,SKU_00112,10,False,True
OL_000022126,ORD_0005130,SKU_00242,6,False,True
OL_000022127,ORD_0005130,SKU_00153,14,False,False
OL_000022128,ORD_0005130,SKU_00232,3,False,False
OL_000022129,ORD_0005130,SKU_00096,1,True,False
OL_000022130,ORD_0005131,SKU_00020,9,False,True
OL_000022131,ORD_0005131,SKU_00222,3,False,False
OL_000022132,ORD_0005131,SKU_00099,3,False,True
OL_000022133,ORD_0005132,SKU_00259,6,False,False
OL_000022134,ORD_0005132,SKU_00254,3,False,True
OL_000022135,ORD_0005132,SKU_00140,3,False,False
OL_000022136,ORD_0005132,SKU_00185,7,False,False
OL_000022137,ORD_0005132,SKU_00055,21,True,False
OL_000022138,ORD_0005133,SKU_00072,14,True,True
OL_000022139,ORD_0005133,SKU_00172,2,True,True
OL_000022140,ORD_0005133,SKU_00076,10,False,False
OL_000022141,ORD_0005134,SKU_00279,2,False,False
OL_000022142,ORD_0005134,SKU_00179,3,False,False
OL_000022143,ORD_0005135,SKU_00047,1,True,True
OL_000022144,ORD_0005135,SKU_00136,2,True,True
OL_000022145,ORD_0005135,SKU_00128,13,False,True
OL_000022146,ORD_0005135,SKU_00133,10,False,False
OL_000022147,ORD_0005135,SKU_00110,4,True,False
OL_000022148,ORD_0005135,SKU_00244,11,False,False
OL_000022149,ORD_0005136,SKU_00277,7,False,True
OL_000022150,ORD_0005136,SKU_00288,3,False,False
OL_000022151,ORD_0005137,SKU_00217,5,False,True
OL_000022152,ORD_0005137,SKU_00133,8,False,False
OL_000022153,ORD_0005138,SKU_00027,1,False,False
OL_000022154,ORD_0005138,SKU_00023,4,False,False
OL_000022155,ORD_0005139,SKU_00254,40,False,False
OL_000022156,ORD_0005139,SKU_00269,61,False,False
OL_000022157,ORD_0005139,SKU_00090,26,True,True
OL_000022158,ORD_0005139,SKU_00042,9,False,False
OL_000022159,ORD_0005139,SKU_00162,9,False,True
OL_000022160,ORD_0005139,SKU_00146,20,True,True
OL_000022161,ORD_0005140,SKU_00289,8,False,False
OL_000022162,ORD_0005140,SKU_00202,2,True,False
OL_000022163,ORD_0005140,SKU_00015,9,False,False
OL_000022164,ORD_0005140,SKU_00069,1,True,False
OL_000022165,ORD_0005141,SKU_00285,1,False,False
OL_000022166,ORD_0005141,SKU_00202,4,True,False
OL_000022167,ORD_0005141,SKU_00225,2,False,False
OL_000022168,ORD_0005141,SKU_00228,3,True,False
OL_000022169,ORD_0005141,SKU_00220,5,False,False
OL_000022170,ORD_0005141,SKU_00249,1,True,False
OL_000022171,ORD_0005141,SKU_00048,10,False,True
OL_000022172,ORD_0005141,SKU_00196,11,True,False
OL_000022173,ORD_0005141,SKU_00293,10,False,False
OL_000022174,ORD_0005141,SKU_00233,15,False,False
OL_000022175,ORD_0005141,SKU_00022,1,True,False
OL_000022176,ORD_0005141,SKU_00163,7,False,False
OL_000022177,ORD_0005141,SKU_00106,3,True,False
OL_000022178,ORD_0005141,SKU_00062,10,False,False
OL_000022179,ORD_0005141,SKU_00232,3,False,False
OL_000022180,ORD_0005142,SKU_00015,3,False,False
OL_000022181,ORD_0005142,SKU_00247,1,False,False
OL_000022182,ORD_0005142,SKU_00246,14,False,False
OL_000022183,ORD_0005142,SKU_00194,15,False,False
OL_000022184,ORD_0005142,SKU_00237,1,True,False
OL_000022185,ORD_0005142,SKU_00204,1,True,False
OL_000022186,ORD_0005143,SKU_00116,1,False,False
OL_000022187,ORD_0005143,SKU_00174,6,False,True
OL_000022188,ORD_0005144,SKU_00111,8,False,False
OL_000022189,ORD_0005144,SKU_00260,16,True,True
OL_000022190,ORD_0005144,SKU_00187,11,False,False
OL_000022191,ORD_0005144,SKU_00036,1,False,False
OL_000022192,ORD_0005144,SKU_00126,11,True,False
OL_000022193,ORD_0005145,SKU_00109,3,False,False
OL_000022194,ORD_0005145,SKU_00159,6,False,False
OL_000022195,ORD_0005145,SKU_00036,2,False,False
OL_000022196,ORD_0005145,SKU_00155,2,False,False
OL_000022197,ORD_0005145,SKU_00178,1,False,False
OL_000022198,ORD_0005146,SKU_00125,7,False,True
OL_000022199,ORD_0005146,SKU_00164,4,True,False
OL_000022200,ORD_0005146,SKU_00072,3,True,True
OL_000022201,ORD_0005146,SKU_00065,10,True,True
OL_000022202,ORD_0005146,SKU_00219,2,False,False
OL_000022203,ORD_0005146,SKU_00185,2,False,False
