customer_type,orders,lines,units
2026-01-13 13:11:00,3,3,0
2026-01-13 13:19:00,2,2,0
2026-01-15 08:31:00,1,1,0
2026-01-15 17:00:00,4,4,0
2026-01-15 08:35:00,1,1,0
2026-01-13 17:43:00,1,1,0
2026-01-13 17:47:00,1,1,0
2026-01-15 18:53:00,1,1,0
2026-01-15 18:57:00,2,2,0
2026-01-14 11:40:00,1,1,0
2026-01-12 20:56:00,1,1,0
2026-01-16 12:50:00,1,1,0
2026-01-16 21:27:00,1,1,0
2026-01-11 06:43:00,1,1,0
2026-01-11 15:16:00,1,1,0
2026-01-11 15:12:00,1,1,0
2026-01-15 07:14:00,1,1,0
2026-01-15 07:10:00,2,2,0
2026-01-13 16:22:00,1,1,0
2026-01-13 07:53:00,2,2,0
2026-01-11 19:40:00,1,1,0
2026-01-13 16:26:00,4,4,0
2026-01-14 10:27:00,1,1,0
2026-01-16 20:06:00,1,1,0
2026-01-14 14:55:00,2,2,0
2026-01-14 14:51:00,2,2,0
2026-01-14 20:49:00,1,1,0
2026-01-13 15:09:00,1,1,0
2026-01-13 15:05:00,1,1,0
2026-01-13 19:37:00,1,1,0
2026-01-13 19:33:00,3,3,0
2026-01-10 21:36:00,1,1,0
2026-01-12 12:20:00,1,1,0
2026-01-14 13:34:00,1,1,0
2026-01-14 13:38:00,3,3,0
2026-01-16 14:48:00,1,1,0
2026-01-11 08:37:00,1,1,0
2026-01-15 09:08:00,1,1,0
2026-01-15 09:04:00,4,4,0
2026-01-13 18:16:00,5,5,0
2026-01-12 11:03:00,1,1,0
2026-01-14 06:23:00,4,4,0
2026-01-16 16:02:00,1,1,0
2026-01-14 16:45:00,4,4,0
2026-01-14 16:49:00,2,2,0
2026-01-15 10:46:00,1,1,0
2026-01-10 10:29:00,1,1,0
2026-01-10 14:57:00,1,1,0
2026-01-16 06:12:00,1,1,0
2026-01-16 06:16:00,1,1,0
2026-01-14 06:59:00,2,2,0
2026-01-14 09:30:00,1,1,0
2026-01-14 15:28:00,4,4,0
2026-01-12 18:46:00,1,1,0
2026-01-14 19:56:00,2,2,0
2026-01-11 21:55:00,1,1,0
2026-01-11 21:51:00,1,1,0
2026-01-15 13:53:00,1,1,0
2026-01-15 13:57:00,1,1,0
2026-01-10 07:46:00,1,1,0
2026-01-14 08:13:00,2,2,0
2026-01-14 08:17:00,1,1,0
2026-01-12 17:25:00,1,1,0
2026-01-16 20:51:00,1,1,0
2026-01-16 09:27:00,3,3,0
2026-01-14 18:39:00,2,2,0
2026-01-13 11:22:00,2,2,0
2026-01-15 21:09:00,1,1,0
2026-01-15 21:05:00,1,1,0
2026-01-15 21:01:00,1,1,0
2026-01-15 06:42:00,2,2,0
2026-01-15 12:36:00,3,3,0
2026-01-13 15:54:00,1,1,0
2026-01-13 21:48:00,1,1,0
2026-01-13 15:50:00,2,2,0
2026-01-10 06:29:00,1,1,0
2026-01-12 16:04:00,1,1,0
2026-01-13 10:09:00,1,1,0
2026-01-13 14:37:00,1,1,0
2026-01-15 09:53:00,2,2,0
2026-01-15 15:47:00,2,2,0
2026-01-10 09:36:00,1,1,0
2026-01-14 21:31:00,2,2,0
2026-01-11 12:02:00,2,2,0
2026-01-11 12:06:00,2,2,0
2026-01-12 19:15:00,1,1,0
2026-01-11 16:34:00,1,1,0
2026-01-15 08:36:00,3,3,0
2026-01-15 08:32:00,1,1,0
2026-01-15 17:01:00,1,1,0
2026-01-13 17:40:00,3,3,0
2026-01-13 17:44:00,3,3,0
2026-01-12 10:31:00,2,2,0
2026-01-10 08:19:00,3,3,0
2026-01-14 20:10:00,1,1,0
2026-01-14 20:14:00,1,1,0
2026-01-14 11:49:00,2,2,0
2026-01-14 11:45:00,4,4,0
2026-01-12 20:53:00,1,1,0
2026-01-16 12:59:00,1,1,0
2026-01-16 21:24:00,1,1,0
2026-01-16 21:20:00,2,2,0
2026-01-13 06:01:00,1,1,0
2026-01-11 06:44:00,1,1,0
2026-01-11 15:17:00,1,1,0
2026-01-11 15:13:00,1,1,0
2026-01-15 07:15:00,3,3,0
2026-01-15 07:11:00,2,2,0
2026-01-15 07:19:00,1,1,0
2026-01-13 16:27:00,2,2,0
2026-01-13 07:58:00,1,1,0
2026-01-11 19:45:00,1,1,0
2026-01-14 10:28:00,1,1,0
2026-01-14 10:24:00,2,2,0
2026-01-12 13:42:00,1,1,0
2026-01-16 20:07:00,1,1,0
2026-01-14 14:56:00,2,2,0
2026-01-13 09:16:00,1,1,0
2026-01-13 09:12:00,2,2,0
2026-01-11 09:55:00,1,1,0
2026-01-11 18:28:00,1,1,0
2026-01-15 21:50:00,3,3,0
2026-01-13 19:38:00,1,1,0
2026-01-13 19:34:00,1,1,0
2026-01-12 12:29:00,2,2,0
2026-01-10 21:33:00,1,1,0
2026-01-14 13:35:00,2,2,0
2026-01-14 07:41:00,1,1,0
2026-01-16 17:20:00,1,1,0
2026-01-13 10:50:00,1,1,0
2026-01-11 17:07:00,2,2,0
2026-01-15 09:09:00,2,2,0
2026-01-15 20:33:00,4,4,0
2026-01-10 11:47:00,2,2,0
2026-01-12 11:08:00,1,1,0
2026-01-10 14:22:00,1,1,0
2026-01-14 06:24:00,1,1,0
2026-01-14 06:20:00,1,1,0
2026-01-14 12:18:00,3,3,0
2026-01-12 15:36:00,1,1,0
2026-01-16 07:38:00,1,1,0
2026-01-16 16:03:00,1,1,0
2026-01-14 16:46:00,1,1,0
2026-01-15 10:43:00,4,4,0
2026-01-15 10:47:00,2,2,0
2026-01-14 18:00:00,1,1,0
2026-01-14 09:31:00,2,2,0
2026-01-14 09:35:00,1,1,0
2026-01-14 18:04:00,1,1,0
2026-01-12 18:47:00,1,1,0
2026-01-16 19:10:00,1,1,0
2026-01-15 12:01:00,1,1,0
2026-01-14 19:57:00,2,2,0
2026-01-14 19:53:00,1,1,0
2026-01-13 12:48:00,1,1,0
2026-01-13 21:13:00,1,1,0
2026-01-13 12:44:00,2,2,0
2026-01-13 12:40:00,2,2,0
2026-01-15 13:54:00,3,3,0
2026-01-14 08:18:00,2,2,0
2026-01-14 08:14:00,1,1,0
2026-01-14 08:10:00,2,2,0
2026-01-12 17:26:00,1,1,0
2026-01-16 09:28:00,1,1,0
2026-01-13 11:27:00,2,2,0
2026-01-11 20:39:00,1,1,0
2026-01-15 06:43:00,1,1,0
2026-01-13 15:55:00,2,2,0
2026-01-13 15:51:00,1,1,0
2026-01-13 15:59:00,1,1,0
2026-01-13 10:06:00,1,1,0
2026-01-11 13:20:00,3,3,0
2026-01-15 18:23:00,1,1,0
2026-01-15 15:48:00,3,3,0
2026-01-15 09:54:00,3,3,0
2026-01-16 12:20:00,1,1,0
2026-01-13 07:23:00,4,4,0
2026-01-13 13:17:00,1,1,0
2026-01-15 17:06:00,4,4,0
2026-01-15 08:37:00,1,1,0
2026-01-15 08:33:00,2,2,0
2026-01-13 17:41:00,1,1,0
2026-01-13 17:45:00,2,2,0
2026-01-13 17:49:00,1,1,0
2026-01-16 11:03:00,1,1,0
2026-01-15 18:59:00,2,2,0
2026-01-14 20:19:00,1,1,0
2026-01-14 20:15:00,1,1,0
2026-01-14 11:42:00,3,3,0
2026-01-14 11:46:00,3,3,0
2026-01-14 20:11:00,1,1,0
2026-01-13 06:02:00,1,1,0
2026-01-13 06:06:00,3,3,0
2026-01-11 06:49:00,1,1,0
2026-01-11 15:14:00,1,1,0
2026-01-15 07:16:00,1,1,0
2026-01-13 16:28:00,1,1,0
2026-01-14 13:00:00,1,1,0
2026-01-12 13:43:00,1,1,0
2026-01-16 14:18:00,2,2,0
2026-01-16 14:10:00,1,1,0
2026-01-14 14:53:00,4,4,0
2026-01-14 14:57:00,2,2,0
2026-01-13 09:13:00,3,3,0
2026-01-10 11:16:00,1,1,0
2026-01-13 09:17:00,3,3,0
2026-01-10 11:12:00,1,1,0
2026-01-15 21:51:00,2,2,0
2026-01-10 21:38:00,1,1,0
2026-01-12 12:22:00,1,1,0
2026-01-13 19:39:00,2,2,0
2026-01-14 13:36:00,1,1,0
2026-01-14 07:42:00,3,3,0
2026-01-12 16:50:00,1,1,0
2026-01-12 16:54:00,1,1,0
2026-01-13 10:55:00,2,2,0
2026-01-11 17:08:00,2,2,0
2026-01-11 08:39:00,1,1,0
2026-01-15 20:30:00,1,1,0
2026-01-15 20:34:00,2,2,0
2026-01-10 14:23:00,2,2,0
2026-01-12 11:05:00,1,1,0
2026-01-14 06:25:00,1,1,0
2026-01-10 18:51:00,1,1,0
2026-01-16 07:39:00,1,1,0
2026-01-16 16:04:00,1,1,0
2026-01-16 16:08:00,1,1,0
2026-01-16 07:35:00,1,1,0
2026-01-14 19:22:00,1,1,0
2026-01-14 16:47:00,1,1,0
2026-01-10 17:30:00,1,1,0
2026-01-14 18:01:00,2,2,0
2026-01-14 09:36:00,1,1,0
2026-01-14 09:32:00,3,3,0
2026-01-16 19:11:00,1,1,0
2026-01-16 19:19:00,2,2,0
2026-01-15 12:06:00,2,2,0
2026-01-15 12:02:00,5,5,0
2026-01-13 21:14:00,1,1,0
2026-01-13 12:45:00,5,5,0
2026-01-13 21:10:00,1,1,0
2026-01-11 21:57:00,2,2,0
2026-01-13 21:18:00,2,2,0
2026-01-15 16:30:00,1,1,0
2026-01-15 13:59:00,2,2,0
2026-01-10 07:44:00,1,1,0
2026-01-14 08:19:00,3,3,0
2026-01-11 10:18:00,2,2,0
2026-01-13 11:24:00,1,1,0
2026-01-13 11:28:00,3,3,0
2026-01-15 06:44:00,1,1,0
2026-01-15 06:48:00,3,3,0
2026-01-15 15:13:00,1,1,0
2026-01-13 15:52:00,1,1,0
2026-01-13 15:56:00,1,1,0
2026-01-15 19:41:00,1,1,0
2026-01-10 19:24:00,1,1,0
2026-01-10 19:28:00,1,1,0
2026-01-11 13:25:00,1,1,0
2026-01-13 17:10:00,2,2,0
2026-01-13 14:39:00,5,5,0
2026-01-13 08:41:00,1,1,0
2026-01-13 14:35:00,2,2,0
2026-01-15 09:55:00,3,3,0
2026-01-15 09:51:00,1,1,0
2026-01-15 09:59:00,4,4,0
2026-01-15 18:24:00,2,2,0
2026-01-10 09:38:00,1,1,0
2026-01-16 12:25:00,1,1,0
2026-01-14 21:37:00,1,1,0
2026-01-14 21:33:00,2,2,0
2026-01-11 16:36:00,1,1,0
2026-01-13 07:20:00,1,1,0
2026-01-15 17:07:00,2,2,0
2026-01-15 08:34:00,2,2,0
2026-01-15 08:38:00,2,2,0
2026-01-15 17:03:00,2,2,0
2026-01-13 17:46:00,1,1,0
2026-01-16 11:04:00,1,1,0
2026-01-16 11:08:00,2,2,0
2026-01-14 20:16:00,1,1,0
2026-01-14 11:47:00,1,1,0
2026-01-14 20:12:00,3,3,0
2026-01-13 06:03:00,2,2,0
2026-01-11 15:19:00,1,1,0
2026-01-11 09:21:00,1,1,0
2026-01-11 19:47:00,1,1,0
2026-01-11 19:43:00,1,1,0
2026-01-10 12:30:00,1,1,0
2026-01-14 13:05:00,1,1,0
2026-01-14 13:01:00,1,1,0
2026-01-12 13:44:00,1,1,0
2026-01-12 13:40:00,1,1,0
2026-01-14 14:58:00,3,3,0
2026-01-14 14:54:00,2,2,0
2026-01-11 08:00:00,1,1,0
2026-01-11 08:08:00,1,1,0
2026-01-13 09:18:00,1,1,0
2026-01-11 09:57:00,1,1,0
2026-01-15 21:52:00,2,2,0
2026-01-12 12:27:00,1,1,0
2026-01-10 15:41:00,1,1,0
2026-01-16 07:00:00,1,1,0
2026-01-14 07:47:00,2,2,0
2026-01-14 16:12:00,1,1,0
2026-01-14 07:43:00,2,2,0
2026-01-16 17:22:00,1,1,0
2026-01-16 08:57:00,1,1,0
2026-01-13 10:56:00,2,2,0
2026-01-15 20:39:00,3,3,0
2026-01-15 20:31:00,2,2,0
2026-01-14 06:22:00,1,1,0
2026-01-10 18:52:00,1,1,0
2026-01-12 15:34:00,1,1,0
2026-01-12 15:38:00,1,1,0
2026-01-14 19:23:00,1,1,0
2026-01-15 13:20:00,2,2,0
2026-01-15 13:24:00,2,2,0
2026-01-15 10:49:00,2,2,0
2026-01-10 17:35:00,1,1,0
2026-01-12 08:27:00,1,1,0
2026-01-14 18:06:00,1,1,0
2026-01-14 09:37:00,1,1,0
2026-01-14 09:33:00,3,3,0
2026-01-14 18:02:00,3,3,0
2026-01-11 11:32:00,1,1,0
2026-01-16 19:16:00,1,1,0
2026-01-15 12:07:00,1,1,0
2026-01-13 12:46:00,1,1,0
2026-01-13 21:11:00,1,1,0
2026-01-13 21:15:00,1,1,0
2026-01-15 16:31:00,3,3,0
2026-01-10 07:45:00,1,1,0
2026-01-12 07:06:00,1,1,0
2026-01-10 16:18:00,1,1,0
2026-01-12 07:02:00,1,1,0
2026-01-10 07:49:00,2,2,0
2026-01-14 08:16:00,3,3,0
2026-01-11 10:15:00,1,1,0
2026-01-11 10:19:00,1,1,0
2026-01-13 11:29:00,3,3,0
2026-01-13 14:00:00,1,1,0
2026-01-11 14:43:00,1,1,0
2026-01-15 06:49:00,2,2,0
2026-01-15 06:45:00,1,1,0
2026-01-15 15:10:00,1,1,0
2026-01-15 06:41:00,1,1,0
2026-01-13 15:57:00,1,1,0
2026-01-13 15:53:00,3,3,0
2026-01-15 19:42:00,1,1,0
2026-01-10 19:29:00,1,1,0
2026-01-16 13:43:00,1,1,0
2026-01-13 08:46:00,1,1,0
2026-01-13 08:42:00,2,2,0
2026-01-11 17:50:00,1,1,0
2026-01-11 17:54:00,1,1,0
2026-01-10 10:41:00,1,1,0
2026-01-15 18:29:00,1,1,0
2026-01-15 09:52:00,3,3,0
2026-01-15 09:56:00,2,2,0
2026-01-15 18:21:00,2,2,0
2026-01-15 18:25:00,1,1,0
2026-01-14 11:12:00,2,2,0
2026-01-12 11:55:00,1,1,0
2026-01-10 18:08:00,1,1,0
2026-01-14 21:34:00,1,1,0
2026-01-14 21:30:00,1,1,0
2026-01-14 21:38:00,1,1,0
2026-01-11 06:15:00,2,2,0
2026-01-13 07:25:00,3,3,0
2026-01-13 07:21:00,1,1,0
2026-01-15 08:39:00,1,1,0
2026-01-15 17:08:00,2,2,0
2026-01-15 17:04:00,1,1,0
2026-01-12 10:30:00,2,2,0
2026-01-10 13:52:00,2,2,0
2026-01-16 11:05:00,1,1,0
2026-01-14 14:23:00,2,2,0
2026-01-14 20:17:00,2,2,0
2026-01-13 06:08:00,4,4,0
2026-01-13 19:09:00,1,1,0
2026-01-13 19:05:00,4,4,0
2026-01-14 13:02:00,2,2,0
2026-01-16 14:16:00,1,1,0
2026-01-14 17:30:00,3,3,0
2026-01-11 08:01:00,1,1,0
2026-01-10 11:10:00,2,2,0
2026-01-15 21:53:00,3,3,0
2026-01-12 12:28:00,1,1,0
2026-01-12 06:34:00,1,1,0
2026-01-16 07:05:00,1,1,0
2026-01-14 07:40:00,1,1,0
2026-01-14 07:44:00,1,1,0
2026-01-14 07:48:00,1,1,0
2026-01-12 16:52:00,2,2,0
2026-01-15 10:14:00,1,1,0
2026-01-15 10:10:00,1,1,0
2026-01-13 10:53:00,2,2,0
2026-01-15 14:42:00,1,1,0
2026-01-15 20:36:00,2,2,0
2026-01-10 14:21:00,1,1,0
2026-01-10 14:29:00,1,1,0
2026-01-10 14:25:00,1,1,0
2026-01-14 06:27:00,2,2,0
2026-01-10 18:57:00,1,1,0
2026-01-12 15:39:00,1,1,0
2026-01-14 19:28:00,2,2,0
2026-01-14 19:24:00,1,1,0
2026-01-14 19:20:00,2,2,0
2026-01-11 12:50:00,1,1,0
2026-01-13 12:11:00,4,4,0
2026-01-15 13:21:00,1,1,0
2026-01-15 13:25:00,2,2,0
2026-01-10 07:14:00,1,1,0
2026-01-10 13:08:00,1,1,0
2026-01-10 07:10:00,1,1,0
2026-01-12 08:24:00,1,1,0
2026-01-10 17:32:00,1,1,0
2026-01-14 18:03:00,2,2,0
2026-01-14 09:38:00,2,2,0
2026-01-11 20:02:00,1,1,0
2026-01-15 12:00:00,4,4,0
2026-01-13 12:47:00,2,2,0
2026-01-13 06:53:00,1,1,0
2026-01-15 16:32:00,2,2,0
2026-01-15 16:36:00,4,4,0
2026-01-11 10:16:00,1,1,0
2026-01-16 20:55:00,1,1,0
2026-01-13 14:05:00,1,1,0
2026-01-13 14:01:00,2,2,0
2026-01-15 06:46:00,2,2,0
2026-01-15 15:11:00,1,1,0
2026-01-15 15:19:00,2,2,0
2026-01-15 15:15:00,2,2,0
2026-01-13 15:58:00,1,1,0
2026-01-15 19:47:00,1,1,0
2026-01-15 19:43:00,4,4,0
2026-01-16 13:40:00,1,1,0
2026-01-11 13:27:00,1,1,0
2026-01-15 08:00:00,1,1,0
2026-01-15 08:04:00,4,4,0
2026-01-13 08:47:00,1,1,0
2026-01-13 17:12:00,2,2,0
2026-01-11 17:59:00,1,1,0
2026-01-10 10:42:00,2,2,0
2026-01-15 18:26:00,2,2,0
2026-01-15 18:22:00,1,1,0
2026-01-15 09:57:00,3,3,0
2026-01-14 11:13:00,1,1,0
2026-01-16 12:23:00,1,1,0
2026-01-14 21:39:00,1,1,0
2026-01-11 06:16:00,1,1,0
2026-01-11 16:38:00,1,1,0
2026-01-15 17:09:00,1,1,0
2026-01-14 14:20:00,2,2,0
2026-01-16 15:38:00,1,1,0
2026-01-11 09:23:00,1,1,0
2026-01-13 19:06:00,2,2,0
2026-01-13 19:02:00,2,2,0
2026-01-10 21:05:00,1,1,0
2026-01-10 12:36:00,1,1,0
2026-01-10 21:01:00,1,1,0
2026-01-14 13:07:00,1,1,0
2026-01-14 13:03:00,1,1,0
2026-01-12 07:52:00,1,1,0
2026-01-14 17:35:00,2,2,0
2026-01-14 17:31:00,1,1,0
2026-01-11 08:06:00,1,1,0
2026-01-16 18:45:00,2,2,0
2026-01-16 18:41:00,2,2,0
2026-01-15 20:01:00,3,3,0
2026-01-13 20:44:00,1,1,0
2026-01-10 11:15:00,1,1,0
2026-01-13 20:40:00,2,2,0
2026-01-10 11:19:00,1,1,0
2026-01-13 20:48:00,3,3,0
2026-01-15 21:54:00,3,3,0
2026-01-15 21:58:00,2,2,0
2026-01-12 15:00:00,1,1,0
2026-01-10 15:47:00,1,1,0
2026-01-10 15:43:00,1,1,0
2026-01-12 15:04:00,2,2,0
2026-01-14 16:14:00,2,2,0
2026-01-14 07:49:00,1,1,0
2026-01-14 16:18:00,2,2,0
2026-01-14 16:10:00,2,2,0
2026-01-12 16:57:00,1,1,0
2026-01-16 08:59:00,2,2,0
2026-01-15 10:15:00,3,3,0
2026-01-15 10:19:00,2,2,0
2026-01-13 10:54:00,1,1,0
2026-01-13 10:58:00,1,1,0
2026-01-15 14:43:00,1,1,0
2026-01-15 20:37:00,2,2,0
2026-01-10 08:32:00,1,1,0
2026-01-10 14:26:00,1,1,0
2026-01-12 09:42:00,3,3,0
2026-01-12 18:15:00,1,1,0
2026-01-10 18:58:00,1,1,0
2026-01-14 19:29:00,1,1,0
2026-01-14 19:25:00,2,2,0
2026-01-13 12:12:00,1,1,0
2026-01-11 21:24:00,1,1,0
2026-01-15 13:26:00,1,1,0
2026-01-15 13:22:00,3,3,0
2026-01-16 11:51:00,1,1,0
2026-01-14 18:08:00,1,1,0
2026-01-14 09:39:00,3,3,0
2026-01-11 20:07:00,1,1,0
2026-01-15 12:05:00,1,1,0
2026-01-13 15:23:00,1,1,0
2026-01-13 06:50:00,1,1,0
2026-01-15 16:37:00,3,3,0
2026-01-15 16:33:00,5,5,0
2026-01-12 07:08:00,2,2,0
2026-01-16 10:38:00,1,1,0
2026-01-16 10:30:00,1,1,0
2026-01-13 14:06:00,1,1,0
2026-01-13 14:02:00,1,1,0
2026-01-11 14:49:00,2,2,0
2026-01-11 08:51:00,3,3,0
2026-01-15 09:22:00,1,1,0
2026-01-15 06:47:00,1,1,0
2026-01-15 15:16:00,2,2,0
2026-01-13 18:34:00,1,1,0
2026-01-13 18:30:00,2,2,0
2026-01-15 19:44:00,2,2,0
2026-01-15 19:40:00,3,3,0
2026-01-14 21:00:00,3,3,0
2026-01-12 21:43:00,1,1,0
2026-01-16 13:41:00,1,1,0
2026-01-16 13:49:00,2,2,0
2026-01-11 13:28:00,1,1,0
2026-01-11 07:30:00,1,1,0
2026-01-11 16:03:00,1,1,0
2026-01-13 08:48:00,1,1,0
2026-01-13 17:13:00,1,1,0
2026-01-10 10:43:00,2,2,0
2026-01-13 17:17:00,2,2,0
2026-01-14 11:14:00,3,3,0
2026-01-14 11:18:00,2,2,0
2026-01-12 11:57:00,1,1,0
2026-01-12 20:22:00,3,3,0
2026-01-12 11:53:00,1,1,0
2026-01-16 06:30:00,1,1,0
2026-01-14 15:42:00,3,3,0
2026-01-14 21:36:00,2,2,0
2026-01-11 06:13:00,1,1,0
2026-01-16 16:56:00,1,1,0
2026-01-16 16:52:00,2,2,0
2026-01-11 19:14:00,1,1,0
2026-01-13 07:27:00,4,4,0
2026-01-11 19:10:00,1,1,0
2026-01-12 13:11:00,1,1,0
2026-01-14 14:25:00,1,1,0
2026-01-14 14:21:00,1,1,0
2026-01-14 14:29:00,1,1,0
2026-01-16 15:39:00,1,1,0
2026-01-16 09:41:00,1,1,0
2026-01-14 18:53:00,1,1,0
2026-01-11 09:24:00,1,1,0
2026-01-15 12:54:00,3,3,0
2026-01-15 12:50:00,2,2,0
2026-01-13 19:03:00,2,2,0
2026-01-10 12:37:00,4,4,0
2026-01-13 19:07:00,3,3,0
2026-01-14 13:08:00,1,1,0
2026-01-14 07:10:00,1,1,0
2026-01-12 07:53:00,3,3,0
2026-01-16 08:24:00,2,2,0
2026-01-14 17:32:00,1,1,0
2026-01-14 17:36:00,1,1,0
2026-01-11 08:07:00,1,1,0
2026-01-15 11:37:00,3,3,0
2026-01-15 20:02:00,4,4,0
2026-01-15 20:06:00,4,4,0
2026-01-13 20:41:00,3,3,0
2026-01-13 20:45:00,1,1,0
2026-01-13 20:49:00,3,3,0
2026-01-15 21:55:00,1,1,0
2026-01-12 06:36:00,2,2,0
2026-01-10 15:44:00,1,1,0
2026-01-12 15:05:00,1,1,0
2026-01-14 16:19:00,3,3,0
2026-01-14 07:46:00,3,3,0
2026-01-14 16:15:00,2,2,0
2026-01-15 10:12:00,1,1,0
2026-01-13 13:30:00,2,2,0
2026-01-13 10:59:00,2,2,0
2026-01-15 14:48:00,1,1,0
2026-01-10 17:02:00,1,1,0
2026-01-14 09:04:00,3,3,0
2026-01-10 18:59:00,1,1,0
2026-01-12 09:47:00,1,1,0
2026-01-14 19:26:00,3,3,0
2026-01-11 12:56:00,1,1,0
2026-01-11 21:21:00,3,3,0
2026-01-11 21:29:00,2,2,0
2026-01-11 12:52:00,1,1,0
2026-01-11 21:25:00,1,1,0
2026-01-15 13:27:00,1,1,0
2026-01-15 17:55:00,1,1,0
2026-01-15 17:59:00,1,1,0
2026-01-15 17:51:00,2,2,0
2026-01-10 17:38:00,2,2,0
2026-01-16 20:25:00,1,1,0
2026-01-16 20:21:00,3,3,0
2026-01-14 18:09:00,1,1,0
2026-01-11 11:39:00,1,1,0
2026-01-11 20:04:00,1,1,0
2026-01-11 14:10:00,1,1,0
2026-01-15 06:12:00,1,1,0
2026-01-15 06:16:00,1,1,0
2026-01-13 15:20:00,2,2,0
2026-01-13 15:28:00,1,1,0
2026-01-13 06:59:00,3,3,0
2026-01-13 06:55:00,2,2,0
2026-01-13 06:51:00,1,1,0
2026-01-15 16:38:00,1,1,0
2026-01-15 16:34:00,1,1,0
2026-01-16 10:31:00,1,1,0
2026-01-13 14:03:00,1,1,0
2026-01-13 14:07:00,1,1,0
2026-01-11 08:52:00,1,1,0
2026-01-15 09:23:00,1,1,0
2026-01-13 18:31:00,1,1,0
2026-01-13 18:35:00,1,1,0
2026-01-13 18:39:00,1,1,0
2026-01-15 19:49:00,2,2,0
2026-01-15 19:45:00,2,2,0
2026-01-14 12:32:00,2,2,0
2026-01-14 21:01:00,1,1,0
2026-01-12 21:44:00,1,1,0
2026-01-11 16:00:00,1,1,0
2026-01-11 16:04:00,1,1,0
2026-01-15 08:06:00,4,4,0
2026-01-15 08:02:00,1,1,0
2026-01-13 17:18:00,1,1,0
2026-01-13 08:45:00,2,2,0
2026-01-13 08:49:00,4,4,0
2026-01-13 17:14:00,1,1,0
2026-01-15 18:28:00,3,3,0
2026-01-14 11:15:00,3,3,0
2026-01-14 11:19:00,1,1,0
2026-01-14 11:11:00,1,1,0
2026-01-16 12:29:00,1,1,0
2026-01-16 06:31:00,1,1,0
2026-01-16 06:35:00,1,1,0
2026-01-14 15:43:00,2,2,0
2026-01-16 16:53:00,1,1,0
2026-01-16 16:57:00,1,1,0
2026-01-12 13:12:00,1,1,0
2026-01-10 13:59:00,1,1,0
2026-01-12 13:16:00,1,1,0
2026-01-14 14:22:00,1,1,0
2026-01-12 17:40:00,1,1,0
2026-01-16 09:42:00,2,2,0
2026-01-14 18:50:00,1,1,0
2026-01-11 09:25:00,1,1,0
2026-01-11 09:29:00,1,1,0
2026-01-11 20:53:00,1,1,0
2026-01-15 12:51:00,2,2,0
2026-01-15 12:55:00,3,3,0
2026-01-15 21:20:00,3,3,0
2026-01-13 19:08:00,2,2,0
2026-01-10 21:03:00,1,1,0
2026-01-10 06:40:00,1,1,0
2026-01-14 13:09:00,1,1,0
2026-01-12 07:50:00,1,1,0
2026-01-12 16:23:00,1,1,0
2026-01-16 08:29:00,1,1,0
2026-01-13 10:24:00,1,1,0
2026-01-13 10:20:00,3,3,0
2026-01-15 11:34:00,3,3,0
2026-01-15 20:07:00,3,3,0
2026-01-15 11:30:00,1,1,0
2026-01-15 11:38:00,1,1,0
2026-01-13 20:42:00,1,1,0
2026-01-13 20:46:00,3,3,0
2026-01-12 15:06:00,3,3,0
2026-01-12 06:37:00,1,1,0
2026-01-10 18:20:00,2,2,0
2026-01-12 15:02:00,2,2,0
2026-01-10 09:51:00,1,1,0
2026-01-16 07:04:00,2,2,0
2026-01-14 16:16:00,4,4,0
2026-01-15 10:17:00,1,1,0
2026-01-13 13:31:00,1,1,0
2026-01-13 13:35:00,2,2,0
2026-01-15 14:45:00,1,1,0
2026-01-15 14:41:00,3,3,0
2026-01-15 14:49:00,1,1,0
2026-01-10 17:03:00,1,1,0
2026-01-10 08:34:00,1,1,0
2026-01-14 09:05:00,1,1,0
2026-01-14 09:01:00,1,1,0
2026-01-14 09:09:00,1,1,0
2026-01-12 18:17:00,2,2,0
2026-01-14 19:27:00,2,2,0
2026-01-13 12:10:00,2,2,0
2026-01-13 12:18:00,2,2,0
2026-01-15 13:28:00,1,1,0
2026-01-15 07:30:00,2,2,0
2026-01-15 07:34:00,2,2,0
2026-01-13 16:46:00,2,2,0
2026-01-15 17:56:00,3,3,0
2026-01-14 10:43:00,1,1,0
2026-01-16 20:26:00,1,1,0
2026-01-16 11:57:00,2,2,0
2026-01-16 11:53:00,1,1,0
2026-01-11 14:15:00,1,1,0
2026-01-15 06:13:00,2,2,0
2026-01-15 06:17:00,2,2,0
2026-01-13 06:52:00,1,1,0
2026-01-13 15:25:00,3,3,0
2026-01-13 15:29:00,1,1,0
2026-01-13 06:56:00,2,2,0
2026-01-13 15:21:00,1,1,0
2026-01-15 16:35:00,2,2,0
2026-01-15 19:10:00,1,1,0
2026-01-15 16:39:00,1,1,0
2026-01-13 19:57:00,3,3,0
2026-01-14 13:54:00,2,2,0
2026-01-13 14:04:00,1,1,0
2026-01-13 08:10:00,1,1,0
2026-01-13 14:08:00,2,2,0
2026-01-11 08:57:00,2,2,0
2026-01-11 17:22:00,1,1,0
2026-01-15 09:24:00,1,1,0
2026-01-15 09:20:00,1,1,0
2026-01-13 18:32:00,2,2,0
2026-01-12 11:23:00,2,2,0
2026-01-10 09:07:00,1,1,0
2026-01-13 18:36:00,2,2,0
2026-01-15 19:46:00,5,5,0
2026-01-14 21:06:00,1,1,0
